Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 26, 2017 (Saturday)",9:30 a.m.,Away,Augustana College,"Rock Island, IL",,,,"L,4-5",RecapBox Score
"August 26, 2017 (Saturday)",1:00 p.m.,Neutral,Edgewood College,"Rock Island, IL",,,,"W,9-0",RecapBox Score
"September 2, 2017 (Saturday)",8:00 a.m.,Away,University of Wisconsin-Whitewater Tournament,"Whitewater, WI",,,,2nd/8 Teams,RecapResults
"September 8, 2017 (Friday)",4:30 p.m.,Home,Coe College,"Grinnell, IA",,,,"W,6-3",RecapBox Score
"September 9, 2017 (Saturday)",9:00 a.m.,Home,Lake Forest College,"Grinnell, IA",,,,"W,5-4",RecapBox Score
"September 9, 2017 (Saturday)",3:00 p.m.,Home,Beloit College,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"September 16, 2017 (Saturday)",11:30 a.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",RecapBox Score
"September 16, 2017 (Saturday)",3:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,9-0",RecapBox Score
"September 17, 2017 (Sunday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,9-0",RecapBox Score
"September 22, 2017 (Friday)",TBA,Away,ITA Regional Tournament,"St. Peter, MN",,,,No Team Score,RecapITA Midwest Regional ResultsGustie Fall Invite Results
"October 1, 2017 (Sunday)",Noon,Home,Cornell College,"Grinnell, IA",,,,"W,8-1",RecapBox Score
"October 7, 2017 (Saturday)",9:00 a.m.,Home,St. Norbert College,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"October 7, 2017 (Saturday)",3:00 p.m.,Home,Ripon College,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"October 8, 2017 (Sunday)",9:00 a.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"October 14, 2017 (Saturday)",TBA,Neutral,Midwest Conference Individual Tournament,"Madison, WI",,,,No Team Score,RecapResults
"March 19, 2018 (Monday)",3:00 p.m.,Neutral,Elmhurst College,"Orlando, FL",,,,"W,8-0",RecapBox Score
"March 20, 2018 (Tuesday)",8:00 a.m.,Neutral,St. Lawrence University,"Orlando, FL",,,,"L,4-5",RecapBox Score
"March 21, 2018 (Wednesday)",6:30 p.m.,Neutral,Oberlin College,"Orlando, FL",,,,"L,2-7",RecapBox Score
"March 22, 2018 (Thursday)",8:00 a.m.,Neutral,Calvin College,"Orlando, FL",,,,"W,5-4",RecapBox Score
"March 22, 2018 (Thursday)",1:30 p.m.,Neutral,New Paltz,"Orlando, FL",,,,"W,7-2",RecapBox Score
"April 7, 2018 (Saturday)",10:00 a.m.,Away,Central College,"Pella, IA",,,,"W,7-2",RecapBox Score
"April 7, 2018 (Saturday)",4:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"April 22, 2018 (Sunday)",Noon,Neutral,University of Wisconsin-La Crosse,"Cedar Rapids, IA",,,,"L,2-7",RecapBox Score
"April 22, 2018 (Sunday)",3:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,5-4",RecapBox Score
"April 26, 2018 (Thursday)",11:30 a.m.,Neutral,St. Norbert College (Semifinal),"Madison, WI",,,2018 Midwest Conference Team Tournament,"W,5-1",RecapBox Score
"April 26, 2018 (Thursday)",4:00 p.m.,Neutral,Lake Forest College (Championship),"Madison, WI",,,2018 Midwest Conference Team Tournament,"W,5-1",RecapBox Score
"May 11, 2018 (Friday)",3:00 p.m.,Neutral,Coe College,"Janesville, WI",,,2018 NCAA Division III National Tournament,"W,5-1",RecapBox Score
"May 12, 2018 (Saturday)",3:00 p.m.,Neutral,University of Chicago,"Janesville, WI",,,2018 NCAA Division III National Tournament,"L,0-5",RecapBox Score
