Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Bresnahan, Cara",JR-3,14.09,Emory Classic,"Mar 30, 2018",0.5
,"Maddaus, Jordan",JR-3,14.12,Emory Classic,"Mar 30, 2018",0.8
,"Maddaus, Jordan",JR-3,14.14,2018 Kip Janvrin Open,"Apr 26, 2018",0.9
,"Maddaus, Jordan",JR-3,14.28,Cornell Invitational,"Apr 4, 2018",1.2
,"Holtzman, Gwen",JR-3,14.71,Mustang Open,"Apr 13, 2018",-1.5
