Unnamed: 0,Time,Athletes,Meet,Meet Date
,54.07,"Martin, Maddaus, Bresnahan, Soderberg",Midwest Conference Outdoor Championships,"May 11, 2018"
,54.31,"Martin, Maddaus, Bresnahan, Soderberg",Monmouth College Fighting Scots Outdoor Invitational,"May 5, 2018"
,54.4,"Bresnahan, Martin, Maddaus, Soderberg",2018 Dick Young Invite,"Apr 21, 2018"
,54.81,"Martin, Maddaus, Soderberg, Bresnahan",Mustang Open,"Apr 13, 2018"
