Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 6, 1985 (Wednesday)",,Away,Wartburg College,"Waverly, IA",,,"W,9-0",
"March 12, 1985 (Tuesday)",,Away,Drake University,"Des Moines, IA",,,"W,5-4",
"March 20, 1985 (Wednesday)",,Away,Southwestern University,"Georgetown, TX",,,"W,6-3",
"March 21, 1985 (Thursday)",,Away,University of the Incarnate Word,"San Antonio, TX",,,"W,5-1",
"March 22, 1985 (Friday)",,Away,St. Mary's University (TX),"San Antonio, TX",,,"L,1-5",
"March 23, 1985 (Saturday)",,Away,Texas Lutheran University,"Seguin, TX",,,"W,6-4",
"April 6, 1985 (Saturday)",,Neutral,Lake Forest College,"Galesburg, IL",,,"W,6-3",
"April 6, 1985 (Saturday)",,Away,Knox College,"Galesburg, IL",,,"W,5-4",
"April 7, 1985 (Sunday)",,Neutral,Ripon College,"Galesburg, IL",,,"L,0-9",
"April 13, 1985 (Saturday)",,Home,William Penn University (Iowa),"Grinnell, IA",,,"W,8-0",
"April 15, 1985 (Monday)",,Away,University of Northern Iowa,"Cedar Falls, IA",,,"L,0-9",
"April 19, 1985 (Friday)",,Away,Coe College,"Cedar Rapids, IA",,,"W,6-3",
"April 19, 1985 (Friday)",,Away,Cornell College,"Mount Vernon, IA",,,"W,9-0",
"April 20, 1985 (Saturday)",,Home,Drake University,"Grinnell, IA",,,"L,4-5",
"April 20, 1985 (Saturday)",,Home,Western Illinois University,"Grinnell, IA",,,"L,4-5",
"May 3, 1985 (Friday)",,Away,Midwest Conference Tournament,"Chicago, IL",,,5th/12 Teams,
