Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2021 (Friday)",6:00 PM,Away,Nebraska Wesleyan University,"Lincoln, Neb.",,,"L,3-4",Box ScoreRecap
"September 4, 2021 (Saturday)",6:00 PM,Neutral,Rhodes College,"Lincoln, Neb.",,,"L,1-2",Box ScoreRecap
"September 7, 2021 (Tuesday)",7:00 PM,Home,Principia College,"Jacksonville, Ill.",,,"W,3-0",Box ScoreRecap
"September 11, 2021 (Saturday)",12:00 PM,Away,Rose-Hulman Institute of Technology,"Terre Haute, Ind.",,,"L,0-10",Box ScoreRecap
"September 12, 2021 (Sunday)",11:00 AM,Home,Lyon College (Ark.),"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"September 17, 2021 (Friday)",7:00 PM,Away,Webster University,"St. Louis, MO",,,"L,0-11",Box ScoreRecap
"September 19, 2021 (Sunday)",11:00 AM,Home,Buena Vista University,"Jacksonville, Ill.",,,"W,8-1",Box ScoreRecap
"September 25, 2021 (Saturday)",11:00 AM,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-8",Box ScoreRecap
"September 29, 2021 (Wednesday)",7:00 PM,Away,Millikin University,"Decatur, IL",,,"L,0-4",Box ScoreRecap
"October 2, 2021 (Saturday)",11:00 AM,Home,Lawrence University,"Jacksonville, Ill.",,,"L,1-5",Box ScoreRecap
"October 6, 2021 (Wednesday)",7:00 PM,Home,Hannibal-LaGrange University,"Jacksonville, Ill.",,,"L,1-3",Box ScoreRecap
"October 9, 2021 (Saturday)",11:00 AM,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-4",Box ScoreRecap
"October 16, 2021 (Saturday)",1:30 PM,Away,Beloit College,"Beloit, WI",,,"L,1-4",Box ScoreRecap
"October 19, 2021 (Tuesday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,1-6",Box ScoreRecap
"October 24, 2021 (Sunday)",2:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"October 26, 2021 (Tuesday)",7:30 PM,Home,Knox College,"Jacksonville, Ill.",,,"L,0-1",Box ScoreRecap
"October 30, 2021 (Saturday)",11:00 AM,Away,Ripon College,"Ripon, WI",,,"W,4-1",Box ScoreRecap
