Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Fadden, Lucas",SO-2,21.78,Midwest Conference Outdoor Championships,"May 10, 2024",1.3
,"Fitzgerald, Keaton",FR-1,23.7,16th Annual PLNU Track and Field Invitational,"Mar 23, 2024",1.8
,"Pfister, Caden",FR-1,23.78,2024 Kip Janvrin Open,"Apr 25, 2024",1.4
,"Novelle, Jack",SO-2,23.87,2024 Kip Janvrin Open,"Apr 25, 2024",2.4
,"Leisher, Ilem",FR-1,24.2,Monmouth College Fighting Scots Invite,"May 4, 2024",1.9
,"Mendola, Noah",SO-2,24.39,2024 Kip Janvrin Open,"Apr 25, 2024",0.8
,"Reed, Jack",FR-1,24.44,16th Annual PLNU Track and Field Invitational,"Mar 23, 2024",1.8
,"Ramsey, Bradley",SR-4,25.15,Monmouth College Fighting Scots Invite,"May 4, 2024",1.9
,"Barnes, Khairy",FR-1,25.46,Monmouth College Fighting Scots Invite,"May 4, 2024",1.9
