Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",5 PM,Home,Martin Luther,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,"W,3-0(25-13, 25-23, 25-15)",Box ScoreRecap
"August 30, 2019 (Friday)",7 PM,Home,Northland,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,"W,3-0(25-18, 25-14, 25-15)",Box ScoreRecap
"August 31, 2019 (Saturday)",11 AM,Home,Kalamazoo,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,"L,2-3(23-25, 24-26, 25-14, 25-15, 15-10)",Box ScoreRecap
"August 31, 2019 (Saturday)",1 PM,Home,Olivet College,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,"L,1-3(25-18, 18-25, 25-17, 25-17)",Box ScoreRecap
"September 3, 2019 (Tuesday)",7 PM,Away,Rockford University,"Rockford, Ill.",,,,"L,1-3(25-23, 25-21, 20-25, 25-21)",Box ScoreRecap
"September 6, 2019 (Friday)",3 PM,Neutral,Iowa Wesleyan University,"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-0(26-24, 25-20, 25-17)",Box ScoreRecap
"September 6, 2019 (Friday)",5:15 PM,Neutral,Silver Lake College,"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-0(25-8, 25-7, 25-8)",Box ScoreRecap
"September 7, 2019 (Saturday)",9:30 AM,Neutral,Eureka College,"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-1(25-21, 22-25, 26-24, 25-9)",Box ScoreRecap
"September 7, 2019 (Saturday)",11:45 AM,Neutral,North Central University (MN),"Milwaukee, Wis.",,,Mount Mary Tournament,"W,3-1(13-25, 25-13, 25-19, 25-17)",Box ScoreRecap
"September 10, 2019 (Tuesday)",7 PM,Away,Marian University,"Fond du Lac, Wis.",,,,"W,3-2(20-25, 28-26, 19-25, 25-17, 15-10)",Box ScoreRecap
"September 13, 2019 (Friday)",3 PM,Neutral,MSOE,"Ripon, Wis.",,,Ripon Tournament,"L,2-3(22-25, 27-25, 25-14, 19-25, 15-12)",Box ScoreRecap
"September 13, 2019 (Friday)",5 PM,Neutral,Carroll University,"Ripon, Wis.",,,Ripon Tournament,"L,0-3(25-16, 25-18, 25-14)",Box ScoreRecap
"September 14, 2019 (Saturday)",10 AM,Neutral,Marian University,"Ripon, Wis.",,,Ripon Tournament,"W,3-0(26-24, 25-19, 27-25)",Box ScoreRecap
"September 14, 2019 (Saturday)",12 PM,Neutral,Saint Mary's University (Minn.),Rip,,,Ripon Tournament,"L,1-3(25-17, 25-22, 24-26, 25-15)",Box ScoreRecap
"September 24, 2019 (Tuesday)",7 PM,Home,Maranatha Baptist  University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3(14-25, 25-22, 25-16, 23-25, 16-14)",Box ScoreRecap
"September 28, 2019 (Saturday)",1 PM,Home,Knox College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3(25-17, 27-25, 25-23)",Box ScoreRecap
"October 4, 2019 (Friday)",7 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,0-3(25-11, 25-18, 25-21)",Box ScoreRecap
"October 5, 2019 (Saturday)",1 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-3(25-5, 25-19, 25-15)",Box ScoreRecap
"October 12, 2019 (Saturday)",1 PM,Away,Lawrence University,"Appleton, Wis.",,,,"L,1-3(18-25, 25-21, 25-12, 25-22)",Box ScoreRecap
"October 18, 2019 (Friday)",7 PM,Home,Illinois College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3(25-19, 25-10, 25-17)",Box ScoreRecap
"October 22, 2019 (Tuesday)",7 PM,Home,Lake Forest College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3(25-18, 17-25, 25-22, 25-17)",Box ScoreRecap
"October 25, 2019 (Friday)",7 PM,Home,Ripon College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3(25-22, 26-24, 23-25, 25-20)",Box ScoreRecap
"October 27, 2019 (Sunday)",1 PM,Home,Monmouth College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3(25-23, 25-14, 25-21)",Box ScoreRecap
"October 29, 2019 (Tuesday)",7 PM,Away,St. Norbert College,"De Pere, Wis.",,,,"L,0-3(25-18, 25-15, 25-15)",Box ScoreRecap
"November 1, 2019 (Friday)",3 PM,Neutral,Concordia University Chicago,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,"L,0-3(25-11, 25-13, 25-19)",Box ScoreRecap
"November 1, 2019 (Friday)",7 PM,Neutral,Wis.-Superior,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,"L,2-3(25-19, 22-25, 25-12, 26-28, 15-9)",Box ScoreRecap
"November 2, 2019 (Saturday)",12 PM,Neutral,Elmhurst College,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,"L,0-3(25-16, 25-21, 25-12)",Box ScoreRecap
"November 2, 2019 (Saturday)",2 PM,Neutral,Maranatha Baptist  University,"Milwaukee, Wis.",,,Wisconsin Lutheran Tournament,"L,0-3(25-12, 25-15, 25-13)",Box ScoreRecap
