Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 14, 2014 (Friday)",5:00 p.m.,Neutral,Marian (Wis.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,2-4",Box ScoreRecap
"March 15, 2014 (Saturday)",1:00 p.m.,Neutral,Crown,"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"W,20-1",Box ScoreRecap
"March 15, 2014 (Saturday)",5:00 p.m.,Neutral,Central (Ia.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,10-15",Box ScoreRecap
"March 16, 2014 (Sunday)",2:00 p.m.,Neutral,Wisconsin-La Crosse,"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,11-32",Box ScoreRecap
"March 18, 2014 (Tuesday)",10:00 a.m.,Neutral,Wisconsin-Superior,"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,3-16",Box ScoreRecap
"March 19, 2014 (Wednesday)",12:00 p.m.,Neutral,Spalding (Ky.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"W,9-5",Box ScoreRecap
"March 20, 2014 (Thursday)",3:00 p.m.,Neutral,Wesleyan (Conn.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,0-9",Box ScoreRecap
"March 20, 2014 (Thursday)",6:00 p.m.,Neutral,Wesleyan (Conn.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"L,11-13",Box ScoreRecap
"March 21, 2014 (Friday)",10:00 a.m.,Neutral,Carroll (Wis.),"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"W,7-5",Box ScoreRecap
"March 21, 2014 (Friday)",1:30 p.m.,Neutral,Caltech,"Tucson, Ariz. (Kino Sports Complex)",,,Tucson Invitational,"W,20-16",Box ScoreRecap
"March 29, 2014 (Saturday)",1:00 p.m.,Neutral,Bethel,"Mt. Vernon, Ia. (Corfnell College)",,,,"L,3-4",Box ScoreRecap
"March 29, 2014 (Saturday)",3:00 p.m.,Neutral,Bethel,"Mt. Vernon, Ia. (Cornell College)",,,,"L,6-11",Box ScoreRecap
"March 30, 2014 (Sunday)",12:00 p.m.,Neutral,Cornell (Ia.),"Mt. Vernon, Ia.",,,,"L,0-6",Box ScoreRecap
"March 30, 2014 (Sunday)",4:00 p.m.,Away,Cornell (Ia.),"Mt. Vernon, Ia.",,,,"W,4-0",Box ScoreRecap
"April 2, 2014 (Wednesday)",2:30 p.m.,Away,St. Thomas,St. Paul,,,,"L,5-15",Box ScoreRecap
"April 2, 2014 (Wednesday)",5:30 p.m.,Away,St. Thomas,St. Paul,,,,"L,5-15",Box ScoreRecap
"April 7, 2014 (Monday)",2:30 p.m.,Away,Carleton,Northfield,,,,"L,5-18",Box ScoreRecap
"April 7, 2014 (Monday)",5:30 p.m.,Away,Carleton,Northfield,,,,"L,6-18",Box ScoreRecap
"April 8, 2014 (Tuesday)",2:30 p.m.,Home,Concordia-Moorhead,Nicholson Field,,,,"W,11-5",Box ScoreRecap
"April 8, 2014 (Tuesday)",5:30 p.m.,Home,Concordia-Moorhead,Nicholson Field,,,,"L,1-7",Box ScoreRecap
"April 12, 2014 (Saturday)",1:00 p.m.,Away,St. Olaf,Northfield,,,,"L,3-4(10 inn.)",Box ScoreRecap
"April 12, 2014 (Saturday)",4:00 p.m.,Away,St. Olaf,Northfield,,,,"L,1-4",Box ScoreRecap
"April 15, 2014 (Tuesday)",3:00 p.m.,Home,North Central (Minn.),Nicholson Field,,,,"W,18-2",Box ScoreRecap
"April 15, 2014 (Tuesday)",5:45 p.m.,Home,North Central (Minn.),Nicholson Field,,,,"W,10-0",Box ScoreRecap
"April 18, 2014 (Friday)",2:30 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"W,8-4",Box ScoreRecap
"April 18, 2014 (Friday)",5:30 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"W,5-0",Box ScoreRecap
"April 19, 2014 (Saturday)",1:00 p.m.,Away,St. Mary's,Winona,,,,"L,3-13",Box ScoreRecap
"April 19, 2014 (Saturday)",4:00 p.m.,Away,St. Mary's,Winona,,,,"L,5-10",Box ScoreRecap
"April 21, 2014 (Monday)",3:00 p.m.,Home,Wisconsin-Superior,Nicholson Field,,,,"W,12-11",Box ScoreRecap
"April 21, 2014 (Monday)",6:00 p.m.,Home,Wisconsin-Superior,Nicholson Field,,,,"L,3-15",Box ScoreRecap
"April 22, 2014 (Tuesday)",2:30 p.m.,Home,St. John's,Nicholson Field,,,,"L,2-9",Box ScoreRecap
"April 22, 2014 (Tuesday)",4:45 p.m.,Home,St. John's,Nicholson Field,,,,"L,2-5",Box ScoreRecap
"April 26, 2014 (Saturday)",1:00 p.m.,Home,Augsburg,Nicholson Field,,,,"W,8-3",Box ScoreRecap
"April 26, 2014 (Saturday)",3:30 p.m.,Home,Augsburg,Nicholson Field,,,,"L,1-3",Box ScoreRecap
"May 4, 2014 (Sunday)",12:00 p.m.,Home,Hamline,Nicholson Field,,,,"L,2-3",Box ScoreRecap
"May 4, 2014 (Sunday)",2:30 p.m.,Home,Hamline,NIcholson Field,,,,"W,3-2",Box ScoreRecap
"May 5, 2014 (Monday)",5:00 p.m.,Neutral,Augsburg,Parade Stadium,,,,"W,12-6",Box ScoreRecap
"May 5, 2014 (Monday)",8:00 p.m.,Neutral,Augsburg,Parade Stadium,,,,"L,4-6",Box ScoreRecap
