Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 16, 1966 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"L,0-9",
"April 16, 1966 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"L,4-5",
"April 21, 1966 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"W,8-1",
"April 22, 1966 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,3-6",
"April 27, 1966 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,8-1",
"May 7, 1966 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,4-3",
"May 7, 1966 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,4-3",
"May 9, 1966 (Monday)",,Away,Iowa State,"Ames, IA",,,"L,1-8",
"May 14, 1966 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,6-2",
"May 20, 1966 (Friday)",,Home,Midwest Conference Tournament,"Grinnell, IA",,,T7th/10 Teams,
