Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2007 (Friday)",,Home,Central,"Grinnell, IA",,,"W,2-0",
"September 1, 2007 (Saturday)",,Home,Gustavus Adolphus,"Grinnell, IA",,,"L,1-3",
"September 7, 2007 (Friday)",,Away,Swarthmore,"Swarthmore, PA",,,"L,0-3",
"September 9, 2007 (Sunday)",,Away,Bryn Mawr,"Bryn Mawr, PA",,,"W,5-0",
"September 16, 2007 (Sunday)",,Away,Carleton,"Northfield, MN",,,"L,1-3",
"September 19, 2007 (Wednesday)",,Home,Simpson,"Grinnell, IA",,,"L,1-3",
"September 22, 2007 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-1",
"September 23, 2007 (Sunday)",,Away,Beloit,"Grinnell, IA",,,"W,5-0",
"September 29, 2007 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,9-0",
"September 30, 2007 (Sunday)",,Home,Knox,"Grinnell, IA",,,"W,12-0",
"October 6, 2007 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,2-3",
"October 7, 2007 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,10-1",
"October 13, 2007 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,0-1",
"October 14, 2007 (Sunday)",,Away,North Park,"Chicago, IL",,,"W,1-0",
"October 18, 2007 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,1-0",
"October 23, 2007 (Tuesday)",,Home,Loras,"Grinnell, IA",,,"L,0-2",
"October 27, 2007 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,2-1",
"October 28, 2007 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,0-1",
"November 3, 2007 (Saturday)",,Away,Carroll (MWC Tournament Semifinal),"Waukesha, WI",,,"L,1-2",
