Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2024 (Saturday)",10 AM PST,Away,Claremont-Mudd-Scripps,"Claremont, CA",,,"L,0-24",Box ScoreRecap
"September 14, 2024 (Saturday)",1 PM CT,Home,Monmouth,"Chicago, IL | Stagg Field",,,"L,21-34",Box ScoreRecap
"September 21, 2024 (Saturday)",1 PM CT,Away,Knox,"Galesburg, IL",,,"W,27-13",Box ScoreRecap
"October 5, 2024 (Saturday)",1 PM CT,Home,Beloit,"Chicago, IL | Stagg Field",,,"W,23-3",Box ScoreRecap
"October 12, 2024 (Saturday)",6 PM CT,Away,Illinois College,"Jacksonville, IL",,,"L,37-50",Box ScoreRecap
"October 19, 2024 (Saturday)",1 PM CT,Away,Ripon,"Ripon, WI",,,"W,30-6",Box ScoreRecap
"October 26, 2024 (Saturday)",2 PM CT,Home,Cornell (IA),"Chicago, IL | Stagg Field",,,"W,33-14",Box ScoreRecap
"November 2, 2024 (Saturday)",5 PM CT,Away,Lawrence,"Appleton, WI",,,"W,64-14",Box ScoreRecap
"November 9, 2024 (Saturday)",1 PM CT,Home,Grinnell,"Chicago, IL | Stagg Field",,,"W,42-6",Box ScoreRecap
"November 16, 2024 (Saturday)",1 PM CT,Home,Lake Forest,"Chicago, IL | Stagg Field",,,"L,9-28",Box ScoreRecap
