Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Fujiwara, Mikayla",SO-2,4:54.37,2018 Dick Young Invite,"Apr 21, 2018"
,"Cottrell, Allison",FR-1,4:57.04,Midwest Conference Outdoor Championships,"May 11, 2018"
,"Zimmerman, Emma",SR-4,5:01.67,2018 Dick Young Invite,"Apr 21, 2018"
