Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 23, 2014 (Saturday)",1 p.m.,Away,University of Minnesota Morris (exhibition),"Morris, Minn.",,,,,History
"August 25, 2014 (Monday)",7:30 p.m.,Home,University of Minnesota (exhibition),"St. Paul, Minn./ Macalester Stadium",,,,,History
"August 30, 2014 (Saturday)",4 p.m.,Home,University of Northwestern (MN),"St. Paul, Minn./ Macalester Stadium",,,,"W,4-0",Box ScoreRecap
"August 31, 2014 (Sunday)",2 p.m.,Home,Milwaukee School of Engineering,"St. Paul, Minn./ Macalester Stadium",,,,"L,0-2",Box ScoreRecap
"September 5, 2014 (Friday)",4:30 p.m.,Home,Coe College,"St. Paul, Minn./ Macalester Stadium",,,,"W,7-1",Box ScoreRecap
"September 7, 2014 (Sunday)",2 p.m.,Home,Lake Forest College,"St. Paul, Minn./ Macalester Stadium",,,,"W,1-0",Box ScoreRecap
"September 13, 2014 (Saturday)",5 p.m.,Away,University of Wisconsin-Platteville,"Platteville, Wis.",,,,"T,0-02ot",Box ScoreRecap
"September 14, 2014 (Sunday)",4:30 p.m.,Away,Luther College,"Decorah, Iowa",,,,"L,2-32ot",Box ScoreRecap
"September 17, 2014 (Wednesday)",4 p.m.,Away,University of St. Thomas,"St. Paul, Minn.",,,,"L,0-1",Box ScoreRecap
"September 20, 2014 (Saturday)",1 p.m.,Home,Hamline University,"St. Paul, Minn./ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"September 21, 2014 (Sunday)",3 p.m.,Away,University of Dubuque,"Dubuque, Iowa",,,,"W,1-0",Box ScoreRecap
"September 27, 2014 (Saturday)",7 p.m.,Away,Augsburg College,"Minneapolis, Minn.",,,,"W,3-2",Box ScoreRecap
"September 30, 2014 (Tuesday)",4 p.m.,Away,Saint John's University,"Collegeville, Minn.",,,,"L,1-2",Box ScoreRecap
"October 4, 2014 (Saturday)",7:30 p.m.,Home,Bethel University,"St. Paul, Minn./ Macalester Stadium",,,,"W,2-12 ot",Box ScoreRecap
"October 11, 2014 (Saturday)",1 p.m.,Away,St. Olaf College,"Northfield, Minn.",,,,"L,0-1",Box ScoreRecap
"October 14, 2014 (Tuesday)",7:30 p.m.,Home,Carleton College,"St. Paul, Minn./ Macalester Stadium",,,,"T,0-02 ot",Box ScoreRecap
"October 18, 2014 (Saturday)",1 p.m.,Home,#25 Gustavus Adolphus College,"St. Paul, Minn./ Macalester Stadium",,,,"W,1-0",Box ScoreRecap
"October 25, 2014 (Saturday)",2:30 p.m.,Away,University of Wisconsin-Superior,"Superior, Wis.",,,,"W,1-0",Box ScoreRecap
"October 28, 2014 (Tuesday)",7:30 p.m.,Home,Concordia College (Minn.),"St. Paul, Minn./ Macalester Stadium",,,,"W,2-1",Box ScoreRecap
"November 1, 2014 (Saturday)",7:30 p.m.,Home,Saint Mary's University (Minn.),"St. Paul, Minn./ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"November 4, 2014 (Tuesday)",11:30 am,Away,Saint John's University,"Collegeville, MN",,,MIAC Playoffs,"L,0-2",Box ScoreRecap
