Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:27.12,"Silvia, Braun, Fulgoni, Moorehead",2014 Midwest Conference T&F Championships,"May 9, 2014"
,3:28.29,"Braun, Fulgoni, Moorehead, Silvia",2014 Jim Duncan Invitational,"Apr 11, 2014"
,3:28.59,"Hardman, Fulgoni, Braun, Silvia",2014 Kip Janvrin Open,"Apr 24, 2014"
,3:32.84,"Braun, Hardman, Silvia, Gallagher",Central College Open,"Apr 16, 2014"
,3:36.42,"Braun, Silvia, Angel, McCarthy",2014 Monmouth Fighting Scots Outdoor,"May 3, 2014"
,3:46.46,"Edwards, Gallagher, McCarthy, Dowdell",Cornell College Invitational,"Apr 5, 2014"
,3:55.76,"Margida, Vasquez, Mason, Edwards",2014 Monmouth Fighting Scots Outdoor,"May 3, 2014"
