Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",1 p.m.,Home,Loras College,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,21-14",Box ScoreRecapGame Book (PDF)Gallery
"September 11, 2021 (Saturday)",1 p.m.,Away,UW-Stout,"Menomonie, Wis.",,,"L,34-14",Box ScoreRecapGame Book (PDF)
"September 25, 2021 (Saturday)",6 p.m.,Away,Lakeland Univ.,"Plymouth, Wis.",,,"L,40-8",Box ScoreRecapGame Book (PDF)
"October 2, 2021 (Saturday)",1 p.m.,Home,Benedictine Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,"L,41-34",Box ScoreRecapGame Book (PDF)
"October 9, 2021 (Saturday)",Noon,Home,Wisconsin Lutheran College,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,68-0",Box ScoreRecapGame Book (PDF)
"October 16, 2021 (Saturday)",1 p.m.,Away,Concordia Univ. Wisconsin,"Mequon, Wis.",,,"L,24-14",Box ScoreRecapGame Book (PDF)
"October 23, 2021 (Saturday)",3 p.m.,Home,Aurora Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,"L,25-7",Box ScoreRecapGame Book (PDF)
"October 30, 2021 (Saturday)",1 p.m.,Home,Rockford Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,"W,77-7",Box ScoreRecapGame Book (PDF)
"November 6, 2021 (Saturday)",1 p.m.,Away,Eureka College,"Eureka, Ill.",,,"W,70-21",Box ScoreRecapGame Book (PDF)
"November 13, 2021 (Saturday)",Noon,Away,Concordia Univ. Chicago,"River Forest, Ill.",,,"W,34-0",Box ScoreRecapGame Book (PDF)
