0,1,2
POINTS,5,Cornell College (10/22/2024)
GOALS,2,Benedictine (IL) (09/14/2024) Cornell College (10/22/2024)
ASSISTS,2,Benedictine (IL) (09/14/2024)
SHOTS,6,Benedictine (IL) (09/14/2024)
SHOTS ON GOAL,4,Ripon (10/05/2024) Cornell College (10/22/2024)
SAVES,8,Lawrence (11/08/2024)
FOULS,3,Simpson (09/11/2024) Benedictine (IL) (09/14/2024) Ripon (10/05/2024) Lawrence (11/02/2024) Lawrence (11/08/2024)
