Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2022 (Thursday)",5 pm,Neutral,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,4-0",Box ScoreRecap
"September 3, 2022 (Saturday)",1 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"L,0-4",Box ScoreRecap
"September 5, 2022 (Monday)",4:30 pm,Home,Concordia University Chicago,"Lake Forest, IL/Mohr Field",,,,"W,1-0",Box ScoreRecapProgram
"September 7, 2022 (Wednesday)",4:30 pm,Home,Milwaukee School of Engineering,"Lake Forest, IL/Mohr Field",,,,"T,1-1",Box ScoreRecapProgram
"September 10, 2022 (Saturday)",1 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,,"L,2-3",Box ScoreRecap
"September 13, 2022 (Tuesday)",4:30 pm,Home,Carroll University,"Lake Forest, IL/Mohr Field",,,,"L,0-1",Box ScoreRecapProgram
"September 17, 2022 (Saturday)",2 pm,Away,Saint Mary's College (IN),"Notre Dame, IN",,,,"T,2-2",Box ScoreRecap
"September 19, 2022 (Monday)",7 pm,Away,Elmhurst University,"Elmhurst, IL",,,,"W,5-0",Box ScoreRecap
"September 21, 2022 (Wednesday)",7 pm,Away,University of Dubuque,"Dubuque, IA",,,,"T,1-1",Box ScoreRecap
"September 24, 2022 (Saturday)",3:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,1-0",Box ScoreRecap
"September 28, 2022 (Wednesday)",4:30 pm,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,"W,3-0",Box ScoreRecapProgram
"October 1, 2022 (Saturday)",1:30 pm,Home,Monmouth College,"Lake Forest, IL/Farwell Field",,,Senior Day/Parents Day,"W,3-0",Box ScoreRecapProgramGallery
"October 5, 2022 (Wednesday)",4:30 pm,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Box ScoreRecap
"October 8, 2022 (Saturday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,2-0",Box ScoreRecap
"October 10, 2022 (Monday)",4:30 pm,Home,North Park University,"Lake Forest, IL/Mohr Field",,,,"W,2-1",Box ScoreRecapProgramGallery
"October 15, 2022 (Saturday)",1:30 pm,Home,Cornell College,"Lake Forest, IL/Mohr Field",,,,"W,1-0",Box ScoreRecapProgramGallery
"October 22, 2022 (Saturday)",1:30 pm,Home,Knox College,"Lake Forest, IL/Mohr Field",,,,"W,4-0",Box ScoreRecapProgramGallery
"October 29, 2022 (Saturday)",1:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"November 5, 2022 (Saturday)",2 pm,Neutral,Beloit College,"Grinnell, Iowa",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecap
