Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 18, 1988 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,79-78",
"November 25, 1988 (Friday)",,Home,Bethel (MN),"Grinnell, IA",,,"L,68-79",
"November 26, 1988 (Saturday)",,Home,Buena Vista,"Grinnell, IA",,,"W,83-82",
"November 29, 1988 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"L,69-85",
"December 3, 1988 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"L,58-59",
"December 9, 1988 (Friday)",,Away,Marcyrest,"Davenport, IA",,,"L,70-72",
"January 10, 1989 (Tuesday)",,Away,Mount St. Clare,"Clinton, IA",,,"L,76-97",
"January 13, 1989 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,74-96",
"January 17, 1989 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,70-97",
"January 20, 1989 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,49-73",
"January 21, 1989 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,65-77",
"January 27, 1989 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,69-72",
"January 28, 1989 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,74-77",
"January 31, 1989 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,67-96",
"February 3, 1989 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,81-87",
"February 4, 1989 (Saturday)",,Home,Illlinois College,"Grinnell, IA",,,"W,66-65",
"February 7, 1989 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"L,66-82",
"February 10, 1989 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,64-84",
"February 14, 1989 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,63-65",
"February 17, 1989 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,73-76",
"February 18, 1989 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,58-70",
"February 21, 1989 (Tuesday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,96-70",
