0,1,2
POINTS,9,Crown College (9/4/2015)
GOALS,4,Crown College (9/4/2015)
ASSISTS,3,Crown College (9/4/2015)
SHOTS,8,Crown College (9/4/2015)
SHOTS ON GOAL,7,Crown College (9/4/2015)
SAVES,6,Lawrence University (10/17/2015)
FOULS,2,Knox College (9/19/2015)
