Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2017 (Saturday)",1 p.m.,Home,Concordia University Chicago,"RIPON, Wis.",,,,"L,20-28",Box ScoreRecapGame Notes
"September 9, 2017 (Saturday)",1 p.m.,Home,UW-La Crosse,"RIPON, Wis.",,,,"L,14-45",Box ScoreRecapGame Notes
"September 23, 2017 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, Ill.",,,,"L,6-13",Box ScoreRecapGame Notes
"September 30, 2017 (Saturday)",1 p.m.,Home,Grinnell College,"RIPON, Wis.",,,,"W,55-0",Box ScoreRecapGame Notes
"October 7, 2017 (Saturday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis.",,,Homecoming,"L,0-17",Box ScoreRecapGame Notes
"October 14, 2017 (Saturday)",1 p.m.,Away,Beloit College,"Beloit, Wis.",,,,"W,52-28",Box ScoreRecapGame Notes
"October 21, 2017 (Saturday)",1 p.m.,Away,Macalester College,"St. Paul, Minn.",,,,"L,31-47",Box ScoreRecapGame Notes
"October 28, 2017 (Saturday)",1 p.m.,Home,University of Chicago,"RIPON, Wis.",,,,"W,36-29",Box ScoreRecapGame Notes
"November 4, 2017 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,14-7",Box ScoreRecapGame Notes
"November 11, 2017 (Saturday)",1 p.m.,Away,Cornell College,"Mount Vernon, Iowa",,,,"W,42-11",Box ScoreRecapGame Notes
