0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Kohawk Classic,"Aug 31-Sep 1, 2024",2,75-80=155,+11,t-9th/88
Wartburg College Fall Invite,"Sep 7-8, 2024",2,79-75=154,+10,t-12th/96
Illinois Wesleyan Univ. Fall Classic,"Sep 14-15, 2024",2,79-75=154,+10,t-21st/124
2024 SLIAC Women's Championship,"Oct 6-8, 2024",3,74-70-75=219,+3,3rd/51
SEASON TOTALS,SEASON TOTALS,9,682 Avg. 75.8,+4,-
