Unnamed: 0,Time,Athletes,Meet,Meet Date
,42.83,"Hiser, Saldanha, Walcher, Fadden",Midwest Conference Outdoor Championships,"May 12, 2023"
,42.86,"Hiser, Saldanha, Walcher, Fadden",2023 Kip Janvrin Open,"Apr 27, 2023"
,42.86,"Hiser, Fuller, Saldanha, Fadden",D3 Challenge,"Mar 25, 2023"
,42.93,"Hiser, Saldanha, Walcher, Fadden",Norse Invite,"Apr 15, 2023"
