Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 4, 2017 (Saturday)",10 am,Neutral,Chicago,"Jacksonville, Ill.",,,"L,3-8",Box ScoreRecap
"March 4, 2017 (Saturday)",1 pm,Neutral,Elmhurst,"Jacksonville, Ill.",,,"L,3-6",Box ScoreRecap
"March 5, 2017 (Sunday)",10 am,Neutral,Ill. Wesleyan,"Jacksonville, Ill.",,,"L,9-12",Box ScoreRecap
"March 5, 2017 (Sunday)",1 pm,Neutral,Grinnell,"Jacksonville, Ill.",,,"L,4-5",Box ScoreRecap
"March 17, 2017 (Friday)",3:30 pm,Neutral,Loras,"Winter Haven, Fla.",,,"W,7-4",Box ScoreRecap
"March 18, 2017 (Saturday)",2:30 pm,Neutral,Minn.-Morris,"Winter Haven, Fla.",,,"L,4-10",Box ScoreRecap
"March 18, 2017 (Saturday)",5 pm,Neutral,Minn.-Morris,"Winter Haven, Fla.",,,"L,4-5",Box ScoreRecap
"March 19, 2017 (Sunday)",11:15 am,Neutral,Clarkson,"Winter Haven, Fla.",,,"W,7-6",Box ScoreRecap
"March 23, 2017 (Thursday)",2 pm,Neutral,Carleton,"Winter Haven, Fla.",,,"L,4-5",Box ScoreRecap
"March 23, 2017 (Thursday)",5 pm,Neutral,Carleton,"Winter Haven, Fla.",,,"W,5-4",Box ScoreRecap
"March 24, 2017 (Friday)",11:30 am,Neutral,St. Olaf,"Winter Haven, Fla.",,,"L,2-14",Box ScoreRecap
"March 25, 2017 (Saturday)",12 pm,Neutral,Benedictine (IL),"Winter Haven, Fla.",,,"L,8-9",Box ScoreRecap
"April 1, 2017 (Saturday)",1 pm,Away,Ripon,,,,"L,4-6",Box ScoreRecap
"April 1, 2017 (Saturday)",4 pm,Away,Ripon,,,,"W,7-6",Box ScoreRecap
"April 2, 2017 (Sunday)",1 pm,Home,Ripon,,,,"L,4-14",Box ScoreRecap
"April 2, 2017 (Sunday)",4 pm,Home,Ripon,,,,"L,2-16",Box ScoreRecap
"April 8, 2017 (Saturday)",1 pm,Away,Beloit,,,,"L,1-7",Box ScoreRecap
"April 8, 2017 (Saturday)",3 pm,Away,Beloit,,,,"L,5-15",Box ScoreRecap
"April 9, 2017 (Sunday)",1 pm,Home,Beloit,,,,"L,9-23",Box ScoreRecapAudio
"April 9, 2017 (Sunday)",3 pm,Home,Beloit,,,,"T,6-6",Box ScoreRecapAudio
"April 15, 2017 (Saturday)",12 pm,Home,Illinois Tech,,,,"L,1-3",Box ScoreRecap
"April 15, 2017 (Saturday)",3 pm,Home,Illinois Tech,,,,"L,4-10",Box ScoreRecap
"April 17, 2017 (Monday)",7 pm,Neutral,Luther,"Mauston, Wis.",,,"L,2-9",Box ScoreRecapAudio
"April 17, 2017 (Monday)",9:15 pm,Neutral,Luther,"Mauston, Wis.",,,"L,10-13",Box ScoreRecapAudio
"April 21, 2017 (Friday)",7 pm,Neutral,Cornell College,"Mauston, Wis.",,,"L,2-12",Box ScoreRecapAudio
"April 22, 2017 (Saturday)",11 am,Neutral,Monmouth (Ill.),"Mauston, Wis.",,,"L,1-6",Box ScoreRecapAudio
"April 22, 2017 (Saturday)",2 pm,Neutral,Knox,"Mauston, Wis.",,,"L,3-6",Box ScoreRecapAudio
"April 23, 2017 (Sunday)",10 am,Neutral,Illinois Col.,"Mauston, Wis.",,,"L,1-6",Box ScoreRecap
"April 23, 2017 (Sunday)",1 pm,Neutral,Grinnell,"Mauston, Wis.",,,"L,8-22",Box ScoreRecap
"April 28, 2017 (Friday)",4 pm,Home,Lakeland,,,,"W,11-9",Box ScoreRecap
"May 4, 2017 (Thursday)",5 pm,Away,Concordia (Wis.),,,,"L,0-9",Box ScoreRecap
"May 5, 2017 (Friday)",12 pm,Home,St. Norbert,,,,"L,9-13",Box ScoreRecapAudio
"May 5, 2017 (Friday)",2 pm,Home,St. Norbert,,,,"L,0-10",Box ScoreRecapAudio
"May 6, 2017 (Saturday)",12 pm,Away,St. Norbert,,,,"L,2-7",Box ScoreRecap
"May 6, 2017 (Saturday)",2 pm,Away,St. Norbert,,,,"L,7-10",Box ScoreRecap
