Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2000 (Saturday)",,Away,Hamline,"St. Paul, Minn.",,,"W,34-22",
"September 16, 2000 (Saturday)",,Home,Carroll,"De Pere, Wis. - Minahan Stadium",,,"W,34-7",
"September 23, 2000 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,29-0",
"September 30, 2000 (Saturday)",,Home,Ripon,"De Pere, Wis. - Minahan Stadium",,,"W,54-31",
"October 7, 2000 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,21-0",
"October 14, 2000 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"W,45-0",
"October 21, 2000 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Minahan Stadium",,,"W,34-0",
"October 28, 2000 (Saturday)",,Away,Lake Forest,"Lake Forest, Ill.",,,"W,34-13",
"November 4, 2000 (Saturday)",,Home,Beloit,"De Pere, Wis. - Minahan Stadium",,,"W,47-24",
"November 11, 2000 (Saturday)",,Home,Illinois College,"De Pere, Wis. - Minahan Stadium",,,"W,46-18",
"November 18, 2000 (Saturday)",,Away,Central,"Pella, Iowa",,,"L,29-14",
