Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2024 (Saturday)",Noon,Away,Martin Luther College,"New Ulm, MN",,,"L,7-35",Box ScoreRecap
"September 14, 2024 (Saturday)",1 pm,Home,Cornell College,"Appleton, WI/ The Banta Bowl",,,"L,21-31",Box ScoreRecap
"September 21, 2024 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,"L,6-52",Box ScoreRecap
"October 5, 2024 (Saturday)",Noon,Home,Grinnell College,"Appleton, WI/ The Banta Bowl",,,"L,14-17",Box ScoreRecap
"October 12, 2024 (Saturday)",Noon,Home,Lake Forest College,"Appleton, WI/ The Banta Bowl",,,"L,7-54",Box ScoreRecap
"October 19, 2024 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,"W,24-10",Box ScoreRecap
"October 26, 2024 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,"L,0-84",Box ScoreRecap
"November 2, 2024 (Saturday)",5 pm,Home,University of Chicago,"Appleton, WI/ The Banta Bowl",,,"L,14-64",Box ScoreRecap
"November 9, 2024 (Saturday)",1 pm,Home,Knox College,"Appleton, WI/ The Banta Bowl",,,"L,34-35",Box ScoreRecap
"November 16, 2024 (Saturday)",Noon,Away,Ripon College,"Ripon, WI",,,"L,0-41",Box ScoreRecap
