Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",4:30 pm,Away,Hamline,,,,"L,2-6",Box ScoreRecapVideo
"September 1, 2019 (Sunday)",1 pm,Away,Carleton,,,,"L,0-6",Box ScoreRecapVideo
"September 4, 2019 (Wednesday)",7 pm,Home,Lakeland,,,,"W,3-0",Box ScoreRecapVideo
"September 9, 2019 (Monday)",7 pm,Home,Wis.-Whitewater,,,,"L,0-7",Box ScoreRecapVideo
"September 14, 2019 (Saturday)",1:30 pm,Away,Maranatha Baptist,,,,"W,4-2",Box ScoreRecapVideo
"September 18, 2019 (Wednesday)",7 pm,Home,Edgewood,,,,"W,3-1",Box ScoreRecapVideo
"September 21, 2019 (Saturday)",2 pm,Away,Marian (Wis.),,,,"T,2-2",Box ScoreRecapVideo
"September 28, 2019 (Saturday)",1:30 pm,Home,Illinois Col.,,,,"W,3-2",Box ScoreRecapVideo
"September 29, 2019 (Sunday)",1:30 pm,Home,Grinnell,,,,"W,4-3",Box ScoreRecapVideo
"October 5, 2019 (Saturday)",2 pm,Away,St. Norbert,,,,"L,0-3",Box ScoreRecapVideo
"October 9, 2019 (Wednesday)",3:30 pm,Away,Ripon,,,,"W,2-1",Box ScoreRecapVideo
"October 12, 2019 (Saturday)",1:30 pm,Home,Beloit,,,,"W,1-0",Box ScoreRecapVideo
"October 15, 2019 (Tuesday)",7 pm,Home,Finlandia,,,,"W,2-1",Box ScoreRecapVideo
"October 19, 2019 (Saturday)",1:30 pm,Away,Cornell College,,,,"L,2-3",Box ScoreRecapVideo
"October 20, 2019 (Sunday)",1:30 pm,Away,Monmouth (Ill.),,,,"L,0-3",Box ScoreRecapVideo
"October 26, 2019 (Saturday)",1:30 pm,Away,Knox,,,,"L,1-4",Box ScoreRecapVideo
"November 2, 2019 (Saturday)",2:30 pm,Home,Lake Forest,,,,"L,1-6",Box ScoreRecap
