Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",5:00 p.m.,Away,University of Dubuque,"Dubuque, IA",,,"L,0-2",Box ScoreRecap
"September 5, 2019 (Thursday)",7:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,"L,0-1",Box ScoreRecap
"September 7, 2019 (Saturday)",1:00 p.m.,Home,Buena Vista University,"Grinnell, IA",,,"W,7-0",Box ScoreRecap
"September 8, 2019 (Sunday)",3:30 p.m.,Away,Carleton College,"Northfield, MN",,,"L,1-5",Box ScoreRecap
"September 14, 2019 (Saturday)",3:30 p.m.,Away,Bethany Lutheran College,"Mankato, MN",,,"W,3-0",Box ScoreRecap
"September 18, 2019 (Wednesday)",4:30 p.m.,Home,Simpson College,"Grinnell, IA",,,"T,1-1",Box ScoreRecap
"September 21, 2019 (Saturday)",Noon,Away,Edgewood College,"Madison, WI",,,"W,1-0",Box ScoreRecap
"September 22, 2019 (Sunday)",4:30 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA",,,"L,0-2",Box ScoreRecap
"September 28, 2019 (Saturday)",11:00 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,"T,0-0(2 OT)",Box ScoreRecap
"September 29, 2019 (Sunday)",11:00 a.m.,Away,Lawrence University,"Appleton, WI",,,"W,2-0",Box ScoreRecap
"October 5, 2019 (Saturday)",11:00 a.m.,Home,Beloit College,"Grinnell, IA",,,"W,5-0",Box ScoreRecap
"October 12, 2019 (Saturday)",11:00 a.m.,Away,Knox College,"Galesburg, IL",,,"L,0-1",Box ScoreRecap
"October 19, 2019 (Saturday)",11:00 a.m.,Home,Ripon College,"Grinnell, IA",,,"W,3-2",Box ScoreRecap
"October 20, 2019 (Sunday)",11:00 a.m.,Home,St. Norbert College,"Grinnell, IA",,,"T,1-1(2 OT)",Box ScoreRecap
"October 23, 2019 (Wednesday)",4:00 p.m.,Home,Cornell College,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"October 26, 2019 (Saturday)",11:00 a.m.,Away,Monmouth College,"Monmouth, IL",,,"L,1-2",Box ScoreRecap
"November 2, 2019 (Saturday)",11:00 a.m.,Away,Illinois College,"Jacksonville, IL",,,"W,3-0",Box ScoreRecap
