Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 1999 (Wednesday)",,Away,Clarke,"Dubuque, IA",,,"W,3-1",
"September 5, 1999 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"W,4-0",
"September 6, 1999 (Monday)",,Away,Knox,"Galesburg, IL",,,"W,4-0",
"September 11, 1999 (Saturday)",,Neutral,Gustavus Adolphus,"St. Paul, MN",,,"L,0-4",
"September 13, 1999 (Monday)",,Away,St. Thomas,"St. Paul, MN",,,"L,1-6",
"September 16, 1999 (Thursday)",,Home,Wheaton (IL),"Grinnell, IA",,,"L,0-5",
"September 19, 1999 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"W,5-0",
"September 20, 1999 (Monday)",,Away,Iowa,"Iowa City, IA",,,"L,0-8",
"September 23, 1999 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"W,4-0",
"September 26, 1999 (Sunday)",,Home,St. Norbert,"Grinnell, IA",,,"L,0-3",
"September 27, 1999 (Monday)",,Home,Lawrence,"Grinnell, IA",,,"L,1-2",
"October 3, 1999 (Sunday)",,Home,Lake Forest,"Grinnell, IA",,,"L,0-1",
"October 4, 1999 (Monday)",,Away,Graceland,"Lamoni, IA",,,"T,1-1",
"October 17, 1999 (Sunday)",,Away,Ripon,"Ripon, WI",,,"W,3-0",
"October 18, 1999 (Monday)",,Away,Carroll,"Waukesha, WI",,,"L,1-3",
"October 25, 1999 (Monday)",,Home,Coe,"Grinnell, IA",,,"W,2-1",
