Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2018 (Saturday)",7:00 PM,Away,Rhodes College,"Memphis, Tenn.",,,"L,0-21",Box ScoreRecap
"September 8, 2018 (Saturday)",1:00 PM,Home,Nebraska Wesleyan University,"Jacksonville, Ill.",,,"L,12-31",Box ScoreRecap
"September 22, 2018 (Saturday)",1:00 PM,Away,University of Chicago,"Chicago, Ill.",,,"L,9-56",Box ScoreRecap
"September 29, 2018 (Saturday)",7:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,"W,63-20",Box ScoreRecap
"October 6, 2018 (Saturday)",2:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"W,47-10",Box ScoreRecap
"October 13, 2018 (Saturday)",1:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,13-45",Box ScoreRecap
"October 20, 2018 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, Ill.",,,"L,6-20",Box ScoreRecap
"October 27, 2018 (Saturday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"W,55-14",Box ScoreRecap
"November 3, 2018 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,27-56",Box ScoreRecap
"November 10, 2018 (Saturday)",1:00 PM,Away,Macalester College,"St. Paul, Minn.",,,"W,35-28",Box ScoreRecap
