Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2018 (Saturday)",1 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,Heroes Day,"W,38-30",Box ScoreRecap
"September 8, 2018 (Saturday)",1 pm,Home,North Central College,"Lake Forest, IL",,,,"L,14-70",Box ScoreRecap
"September 22, 2018 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,Community Day/Alumni Day,"W,35-34",Box ScoreRecap
"September 29, 2018 (Saturday)",1 pm,Away,Macalester College,"St. Paul, MN",,,,"L,27-28",Box ScoreRecap
"October 6, 2018 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"W,35-0",Box ScoreRecap
"October 13, 2018 (Saturday)",2 pm,Home,Cornell College,"Lake Forest, IL",,,Homecoming,"W,42-0",Box ScoreRecap
"October 20, 2018 (Saturday)",12 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,24-0",Box ScoreRecap
"October 27, 2018 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,3-30",Box ScoreRecap
"November 3, 2018 (Saturday)",1 pm,Home,Illinois College,"Lake Forest, IL",,,Senior Day/Parents Day,"W,56-27",Box ScoreRecap
"November 10, 2018 (Saturday)",12 pm,Away,University of Chicago,"Chicago, IL",,,MWC Championship Week,"L,16-48",Box ScoreRecap
