Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 1977 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,41-0",
"September 10, 1977 (Saturday)",,Home,UW-Eau Claire,"De Pere, Wis. - Minahan Stadium",,,"L,20-13",
"September 17, 1977 (Saturday)",,Away,"St. Thomas, Minn.","St. Paul, Minn.",,,"L,24-0",
"September 24, 1977 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Minahan Stadium",,,"L,45-8",
"October 1, 1977 (Saturday)",,Away,Hillsdale,"Hillsdale, Mich.",,,"L,34-7",
"October 8, 1977 (Saturday)",,Home,Northwood,"De Pere, Wis. - Minahan Stadium",,,"L,29-13",
"October 22, 1977 (Saturday)",,Home,UW-Oshkosh,"De Pere, Wis. - Minahan Stadium",,,"L,17-7",
"October 29, 1977 (Saturday)",,Away,Saginaw Valley State,"University Center, Mich.",,,"L,26-0",
"November 5, 1977 (Saturday)",,Away,UW-Platteville,"Platteville, Wis.",,,"L,46-15",
"November 12, 1977 (Saturday)",,Home,Ferris State,"De Pere, Wis. - Minahan Stadium",,,"L,31-29",
