Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Snyder, Joey",SR-4,47.13m,"154' 7""",Central Open,"May 7, 2010"
,"McCoy, Curtis",SR-4,36.05m,"118' 3""",2010 ASICS Winthrop Invitational,"Mar 25, 2010"
