Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Lobaugh, Kyle",SR-4,35.60m,"116' 9""",Spartan Open,"May 1, 2010"
,"Pflaum, Kevin",,26.53m,"87' 0""",Spartan Open,"May 1, 2010"
,"Brewer, Ben",,24.73m,"81' 2""",2010 ASICS Winthrop Invitational,"Mar 25, 2010"
