Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 15, 1990 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-0",
"September 19, 1990 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,5-1",
"September 22, 1990 (Saturday)",,Home,St. Thomas,"Grinnell, IA",,,"L,0-1",
"September 23, 1990 (Sunday)",,Home,Colorado College,"Grinnell, IA",,,"L,0-1",
"September 25, 1990 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,3-1",
"September 27, 1990 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"W,5-0",
"September 29, 1990 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-1",
"September 30, 1990 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"T,2-2",
"October 7, 1990 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-0",
"October 10, 1990 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,3-2",
"October 11, 1990 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,3-0",
"October 13, 1990 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,5-0",
"October 22, 1990 (Monday)",,Away,Skidmore,Skidmore,,,"L,0-1",
"October 23, 1990 (Tuesday)",,Away,St. Rose,St. Rose,,,"L,0-2",
"October 27, 1990 (Saturday)",,Home,St. Norbert (MWC Tournament Semifinal),"Grinnell, IA",,,"L,1-2",
"October 28, 1990 (Sunday)",,Home,Lake Forest (MWC Tournament Consolation),"Grinnell, IA",,,"T,3-3",
