Statistic,High,Player,Opponent
POINTS,5,Nick Brule,Buena Vista (9/11/2016)
GOALS,2,Nick Brule Nick Brule Antonio DiMarco,Buena Vista (9/11/2016) Simpson (IA) (9/14/2016) Lawrence University (10/16/2016)
ASSISTS,2,Nicholas Brule Antonio DiMarco,Beloit College (9/24/2016) Illinois College (10/1/2016)
SHOTS,6,Antonio Dimarco,Ripon College (10/22/2016)
SHOTS ON GOAL,4,Antonio Dimarco,Ripon College (10/22/2016)
SAVES,8,Major May,Simpson (IA) (9/14/2016)
