Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",4 p.m.,Neutral,UW-La Crosse,,,,"31 Coe College Tournament, Eby Fieldhouse - Cedar Rapids, Iowa","L,3-0",Box Score
"September 1, 2017 (Friday)",6 p.m.,Away,Coe College,"Cedar Rapids, IA",,,"31 Coe College Tournament, Eby Fieldhouse - Cedar Rapids, Iowa","L,3-1",Box Score
"September 2, 2017 (Saturday)",10 a.m.,Neutral,Westminster (Mo.) College,,,,"31 Coe College Tournament, Eby Fieldhouse - Cedar Rapids, Iowa","L,3-2",Box Score
"September 2, 2017 (Saturday)",2 p.m.,Neutral,UW-Platteville,,,,"31 Coe College Tournament, Eby Fieldhouse - Cedar Rapids, Iowa","L,3-2",Box Score
"September 5, 2017 (Tuesday)",7 p.m.,Away,Dominican Univ.,"River Forest, IL",,,,"L,3-0",Box Score
"September 8, 2017 (Friday)",3:30 p.m.,Neutral,Benedictine Univ.,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-1",Box Score
"September 8, 2017 (Friday)",5:30 p.m.,Neutral,Wisconsin Lutheran College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-0",Box Score
"September 9, 2017 (Saturday)",1:30 p.m.,Neutral,Washington (Mo.) Univ.,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-1",Box Score
"September 9, 2017 (Saturday)",3:30 p.m.,Neutral,Martin Luther College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-1",Box Score
"September 13, 2017 (Wednesday)",6 p.m.,Away,UW-Oshkosh,"Oshkosh, WI",,,,"L,3-1",Box Score
"September 13, 2017 (Wednesday)",8 p.m.,Neutral,UW-Stevens Point,,,,,"L,3-0",Box Score
"September 15, 2017 (Friday)",8 p.m.,Away,Carthage College,"Kenosha, WI",,,"31 Carthage College Tournament, Tarble Arena - Kenosha, Wis.","L,3-0",Box Score
"September 16, 2017 (Saturday)",10 a.m.,Neutral,Alma College,,,,"31 Carthage College Tournament, Tarble Arena - Kenosha, Wis.","L,3-1",Box Score
"September 16, 2017 (Saturday)",Noon,Neutral,Concordia Univ. Wisconsin,,,,"31 Carthage College Tournament, Tarble Arena - Kenosha, Wis.","L,3-0",Box Score
"September 22, 2017 (Friday)",7 p.m.,Home,UW-Whitewater,,,,,"L,3-1",Box Score
"September 27, 2017 (Wednesday)",7 p.m.,Away,Lawrence Univ.,"Appleton, WI",,,,"W,3-0",Box Score
"September 30, 2017 (Saturday)",1 p.m.,Home,Cornell College,,,,,"L,3-1",Box Score
"October 6, 2017 (Friday)",7 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,3-0",Box Score
"October 7, 2017 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,,"W,3-2",Box Score
"October 10, 2017 (Tuesday)",7 p.m.,Home,Ripon College,,,,,"W,3-0",Box Score
"October 13, 2017 (Friday)",7 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"W,3-0",Box Score
"October 17, 2017 (Tuesday)",7:30 p.m.,Away,UW-Eau Claire,"Eau Claire, WI",,,,"W,3-2",Box Score
"October 20, 2017 (Friday)",7 p.m.,Home,Monmouth College,,,,,"W,3-0",Box Score
"October 21, 2017 (Saturday)",1 p.m.,Home,Grinnell College,,,,,"W,3-1",Box Score
"October 27, 2017 (Friday)",7 p.m.,Home,Beloit College,,,,,"W,3-0",Box Score
"October 28, 2017 (Saturday)",1 p.m.,Neutral,Lakeland Univ.,,,,,"L,3-1",Box Score
"October 28, 2017 (Saturday)",3 p.m.,Neutral,Edgewood College,,,,,"L,3-2",Box Score
"November 3, 2017 (Friday)",4:30 p.m.,Neutral,Ripon College,,,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","W,3-1",Box Score
"November 4, 2017 (Saturday)",1 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","L,3-1",Box Score
