Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 12, 1992 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,6-0",
"September 13, 1992 (Sunday)",,Home,St. Olaf,"Grinnell, IA",,,"W,1-0",
"September 16, 1992 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,8-1",
"September 19, 1992 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,5-0",
"September 27, 1992 (Sunday)",,Home,Washington-St. Louis,"Grinnell, IA",,,"L,2-3",
"September 30, 1992 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,10-0",
"October 3, 1992 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-1",
"October 9, 1992 (Friday)",,Away,Gustavus Adolphus,"St. Peter, MN",,,"L,0-2",
"October 11, 1992 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,12-0",
"October 14, 1992 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,8-0",
"October 17, 1992 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,7-3",
"October 19, 1992 (Monday)",,Away,St. Mary's,"Winona, MN",,,"T,0-0",
"October 22, 1992 (Thursday)",,Home,Coe,"Grinnell, IA",,,"W,3-0",
"October 25, 1992 (Sunday)",,Away,Luther,"Decorah, IA",,,"W,2-1",
"October 31, 1992 (Saturday)",,Away,St. Norbert (MWC Tournament Semifinal),"De Pere, WI",,,"W,4-0",
"November 1, 1992 (Sunday)",,Neutral,Beloit (MWC Tournament Championship),"De Pere, WI",,,"W,2-0",
