Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:24.80,"Geiman, Jacobs, Jacobson, Willis",2019 Dick Young Invite,"Apr 20, 2019"
,3:25.25,"Jacobs, Willis, Geiman, Henderson",The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,3:25.61,"Willis, O'Reilly, Geiman, Henderson",Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019"
,3:25.98,"Jacobson, Jacobs, Willis, Geiman",Cornell College Invitational,"Apr 6, 2019"
,3:26.03,"Jacobs, Jacobson, Geiman, Willis",2019 Viking Classic,"Apr 26, 2019"
,3:40.68,"O'Reilly, O'Reilly, Henderson, Lieberman",Cornell College Invitational,"Apr 6, 2019"
,3:45.64,"O'Reilly, O'Reilly, Gregor, Henderson",2019 Viking Classic,"Apr 26, 2019"
,3:52.41,"O'Reilly, O'Reilly, Gregor, Henderson",2019 Dick Young Invite,"Apr 20, 2019"
