Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Henderson, Erik",SR-4,11.26,Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019",0.2
,"Henderson, Erik",SR-4,11.32,2019 Viking Classic,"Apr 26, 2019",2.0
,"Henderson, Erik",SR-4,11.33,The Midwest Conference Outdoor T&F Championships,"May 10, 2019",0.2
,"Henderson, Erik",SR-4,11.52,Cornell College Invitational,"Apr 6, 2019",1.6
,"Henderson, Erik",SR-4,11.82,Mustang Open,"Apr 13, 2019",-2.4
,"Jacobs, Tommy",FR-1,12.0,2019 Dick Young Invite,"Apr 20, 2019",-0.3
,"Li, Frank",FR-1,12.42,2019 Viking Classic,"Apr 26, 2019",1.4
,"Li, Frank",FR-1,12.45,Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019",0.5
