Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2012 (Saturday)",10:00 am,Neutral,Coe College,"Rock Island, IL",,,Augustana College Viking Classic,"L,0-315-25, 13-25, 9-25",Box ScoreRecap
"September 1, 2012 (Saturday)",12:00 pm,Away,Augustana College,"Rock Island, IL",,,Augustana College Viking Classic,"L,0-312-25, 19-25, 11-25",Box ScoreRecap
"September 1, 2012 (Saturday)",2:00 pm,Neutral,Greenville College,"Rock Island, IL",,,Augustana College Viking Classic,"L,0-310-25, 11-25, 21-25",Box ScoreRecap
"September 4, 2012 (Tuesday)",5:00 pm,Neutral,Hannibal LaGrange University,"Mount Pleasant, IA",,,,"L,0-318-25, 16-25, 17-25",Box ScoreRecap
"September 4, 2012 (Tuesday)",7:00 pm,Away,Iowa Wesleyan College,"Mount Pleasant, IA",,,,"L,2-320-25, 25-18, 17-25, 25-23, 12-15",Box ScoreRecap
"September 8, 2012 (Saturday)",10:00 am,Neutral,Concordia (Wisconsin),"Bloomington, IL",,,19th Annual Barker Fall Classic,"L,1-310-25, 22-25, 25-18, 15-25",Box ScoreRecap
"September 8, 2012 (Saturday)",2:00 pm,Neutral,Fontbonne University,"Bloomington, IL",,,19th Annual Barker Fall Classic,"L,1-38-25, 26-24, 15-25, 13-25",Box ScoreRecap
"September 14, 2012 (Friday)",3:00 pm,Neutral,Augustana College,"Milwaukee, WI",,,Inferno Classic Tournament,"L,0-316-25, 16-25, 11-25",Box ScoreRecap
"September 14, 2012 (Friday)",5:00 pm,Neutral,Beloit College,"Milwaukee, WI",,,Inferno Classic Tournament,"W,3-118-25, 25-15, 25-20, 26-24",Box ScoreRecap
"September 15, 2012 (Saturday)",10:00 am,Away,Alverno College,"Milwaukee, WI",,,Inferno Classic Tournament,"L,0-320-25, 24-26, 19-25",Box ScoreRecap
"September 15, 2012 (Saturday)",2:00 pm,Away,Alverno College,"Milwaukee, WI",,,Inferno Classic Tournament,"L,1-319-25, 25-15, 23-25, 21-25",Box ScoreRecap
"September 21, 2012 (Friday)",3:00 pm,Home,William Penn University,"Galesburg, IL/Memorial Gymnasium",,,Prairie Fire Invitational,"L,1-317-25, 26-24, 10-25, 14-25",Box ScoreRecap
"September 21, 2012 (Friday)",7:00 pm,Home,Lincoln Christian College,"Galesburg, IL/Memorial Gymnasium",,,Prairie Fire Invitational,"L,0-312-25, 13-25, 15-25",Box ScoreRecap
"September 22, 2012 (Saturday)",10:00 am,Home,MacMurray College,"Galesburg, IL/Memorial Gymnasium",,,Prairie Fire Invitational,"L,0-322-25, 25-27, 23-25",Box ScoreRecap
"September 22, 2012 (Saturday)",2:00 pm,Home,Buena Vista University,"Galesburg, IL/Memorial Gymnasium",,,Prairie Fire Invitational,"L,0-319-25, 21-25, 15-25",Box ScoreRecap
"September 26, 2012 (Wednesday)",7:30 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-125-18, 25-15, 16-25, 29-27",Box ScoreRecap
"September 29, 2012 (Saturday)",11:00 am,Away,Grinnell College,"Grinnell, IA",,,,"L,0-311-25, 20-25, 22-25",Box ScoreRecap
"September 29, 2012 (Saturday)",1:00 pm,Neutral,Simpson College,"Grinnell, IA",,,,"L,0-313-25, 19-25, 9-25",Box ScoreRecap
"October 2, 2012 (Tuesday)",7:00 pm,Home,Illinois College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-312-25, 22-25, 22-25",Box ScoreRecap
"October 5, 2012 (Friday)",3:00 pm,Neutral,Monmouth College,"St. Louis, MO",,,Bears Classic Tournament at Washington University St. Louis,"L,0-317-25, 17-25, 14-25",Box ScoreRecap
"October 5, 2012 (Friday)",5:15 pm,Away,Washington University (MO),"St. Louis, MO",,,Bears Classic Tournament at Washington University St. Louis,"L,0-39-25, 7-25, 12-25",Box ScoreRecap
"October 6, 2012 (Saturday)",10:00 am,Neutral,Westminster College,"St. Louis, MO",,,Bears Classic Tournament at Washington University St. Louis,"L,0-312-25, 25-27, 8-25",Box ScoreRecap
"October 6, 2012 (Saturday)",12:15 pm,Neutral,Central College,"St. Louis, MO",,,Bears Classic Tournament at Washington University St. Louis,"L,3-013-25, 17-25, 21-25",Box ScoreRecap
"October 9, 2012 (Tuesday)",7:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-39-25, 17-25, 14-25",Box ScoreRecap
"October 12, 2012 (Friday)",7:00 pm,Home,Carroll University,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-317-25, 14-25, 19-25",Box ScoreRecap
"October 13, 2012 (Saturday)",1:00 pm,Home,Ripon College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-313-25, 16-25, 18-25",Box ScoreRecap
"October 19, 2012 (Friday)",7:30 pm,Away,Lawrence University,"Appleton, WI",,,,"L,0-321-25, 22-25, 18-25",Box ScoreRecap
"October 20, 2012 (Saturday)",1:00 pm,Away,St. Norbert College,"DePere, WI",,,,"L,0-39-25, 13-25, 16-25",Box ScoreRecap
"October 23, 2012 (Tuesday)",7:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,1-313-25, 15-25, 25-20, 12-25",Box ScoreRecap
"October 26, 2012 (Friday)",7:00 pm,Home,Beloit College,"Galesburg, IL/Memorial Gymnasium",,,,"L,1-318-25, 25-22, 23-25, 16-25",Box ScoreRecap
"October 27, 2012 (Saturday)",1:00 pm,Home,Lake Forest College - Senior & Parents Day,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-38-25, 13-25, 16-25",Box ScoreRecap
