Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2017 (Friday)",5:00 pm,Away,Central College,"Pella, IA",,,"L,0-3",Box ScoreRecap
"September 3, 2017 (Sunday)",1:30 pm,Away,Webster University,"St. Louis, MO",,,"L,0-1",Box ScoreRecap
"September 9, 2017 (Saturday)",1:00 pm,Away,Principia College,"Elsah, IL",,,"L,1-5",Box ScoreRecap
"September 10, 2017 (Sunday)",2:00 pm,Home,University of Dubuque,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,2-3",Box ScoreRecap
"September 14, 2017 (Thursday)",4:00 pm,Home,Illinois Wesleyan University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-5",Box ScoreRecap
"September 17, 2017 (Sunday)",2:00 pm,Home,Wabash College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-1",Box ScoreRecap
"September 20, 2017 (Wednesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,"W,3-0",Box ScoreRecap
"September 23, 2017 (Saturday)",3:30 pm,Home,Ripon College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,3-0",Box ScoreRecap
"September 24, 2017 (Sunday)",3:30 pm,Home,St. Norbert College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-5",Box ScoreRecap
"September 30, 2017 (Saturday)",3:30 pm,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-4",Box ScoreRecap
"October 4, 2017 (Wednesday)",7:30 pm,Away,Millikin University,"Decatur, IL",,,"L,0-3",Box ScoreRecap
"October 7, 2017 (Saturday)",3:30 pm,Home,Illinois College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"T,0-0",Box ScoreRecapBox
"October 10, 2017 (Tuesday)",4:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,0-2",Box ScoreRecap
"October 15, 2017 (Sunday)",3:30 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-1",Box ScoreRecap
"October 18, 2017 (Wednesday)",3:00 pm,Neutral,Beloit College,"SportsScore 2, Rockford, Ill.",,,"2 OTT,1-1",Box ScoreRecap
"October 21, 2017 (Saturday)",1:30 pm,Home,Lawrence University,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-1",Box ScoreRecap
"October 24, 2017 (Tuesday)",6:00 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,"L,0-1",Box ScoreRecap
"October 28, 2017 (Saturday)",2:30 pm,Away,Grinnell College,"Grinnell, IA",,,"L,1-2",Box ScoreRecap
