Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 22, 1996 (Friday)",,Home,Grand View,"Grinnell, IA",,,"L,39-83",
"November 23, 1996 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"L,35-83",
"November 26, 1996 (Tuesday)",,Away,Clarke,"Dubuque, IA",,,"L,43-81",
"December 3, 1996 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,30-65",
"December 7, 1996 (Saturday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,39-64",
"December 9, 1996 (Monday)",,Home,Buena Vista,"Grinnell, IA",,,"L,51-89",
"December 14, 1996 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"L,43-83",
"January 6, 1997 (Monday)",,Away,Dubuque,"Dubuque, IA",,,"L,38-63",
"January 10, 1997 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"L,26-75",
"January 11, 1997 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,17-65",
"January 14, 1997 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,44-55",
"January 17, 1997 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,37-68",
"January 18, 1997 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,41-68",
"January 20, 1997 (Monday)",,Home,Knox,"Grinnell, IA",,,"L,21-43",
"January 24, 1997 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,22-70",
"January 25, 1997 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,20-60",
"January 30, 1997 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"L,28-83",
"February 1, 1997 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,30-76",
"February 8, 1997 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,45-61",
"February 15, 1997 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,30-59",
"February 18, 1997 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,62-55",
"February 22, 1997 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,32-75",
