Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",2:00 pm,Away,Blackburn College,"Carlinville, IL",,,"W,3-0",Box ScoreRecap
"September 3, 2015 (Thursday)",7:00 pm,Away,Millikin University,"Decatur, IL",,,"L,0-2",Box ScoreRecap
"September 6, 2015 (Sunday)",11:00 am,Home,Alma College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-8",Box ScoreRecap
"September 9, 2015 (Wednesday)",5:00 pm,Home,Elmhurst College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-3",Box ScoreRecap
"September 12, 2015 (Saturday)",3:00 pm,Away,Principia College,"Elsah, IL",,,"L,1-2",Box ScoreRecap
"September 15, 2015 (Tuesday)",4:30 pm,Home,University of Dubuque,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,1-2",Box ScoreRecap
"September 19, 2015 (Saturday)",12:00 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,2-0",Box ScoreRecap
"September 23, 2015 (Wednesday)",2:30 pm,Away,Central College,"Pella, IA",,,"OTL,0-1",Box ScoreRecap
"September 26, 2015 (Saturday)",1;00 pm,Home,Beloit College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"(2 OT)L,2-3",Box Score
"September 29, 2015 (Tuesday)",7:00 pm,Away,Coe College,"Cedar Rapids, IA",,,"L,1-4",Box ScoreRecap
"October 3, 2015 (Saturday)",11:00 am,Home,St. Norbert College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"L,0-4",Box ScoreRecap
"October 4, 2015 (Sunday)",11:00 am,Home,Ripon College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,1-0",Box ScoreRecap
"October 10, 2015 (Saturday)",12:00 pm,Away,Grinnell College,"Grinnell, IA",,,"L,0-2",Box ScoreRecap
"October 17, 2015 (Saturday)",11:00 am,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-2",Box Score
"October 18, 2015 (Sunday)",11:00 am,Away,Carroll University,"Waukesha, WI",,,"L,0-2",Box ScoreRecap
"October 24, 2015 (Saturday)",11:00 am,Home,Knox College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-1",Box ScoreRecap
"October 28, 2015 (Wednesday)",3:30 pm,Home,Illinois College,"Monmouth, Ill./Peacock Memorial Athletic Park",,,"W,2-0",Box ScoreRecap
"October 31, 2015 (Saturday)",11:00 am,Away,Lawrence University,"Appleton, WI",,,"(2OT)W,1-0",Box ScoreRecap
