Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2003 (Saturday)",,Neutral,Coe,"Platteville, WI",,,"L,2-3(30-25, 30-28, 27-30, 19-30, 11-15)",
"August 30, 2003 (Saturday)",,Away,UW-Platteville,"Platteville, WI",,,"L,0-3(15-30, 10-30, 24-30)",
"September 2, 2003 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-3(27-30, 24-30, 29-31)",
"September 6, 2003 (Saturday)",,Neutral,Kansas Wesleyan,"Baldwin City, KS",,,"L,0-3(22-30, 15-30, 24-30)",
"September 6, 2003 (Saturday)",,Away,Baker University (Kan.),"Baldwin City, KS",,,"L,0-3(16-30, 16-30, 27-30)",
"September 9, 2003 (Tuesday)",,Away,Grand View,"Des Moines, IA",,,"L,0-3(24-30, 13-30, 28-30)",
"September 12, 2003 (Friday)",,Home,Upper Iowa (Grinnell Tournament),"Grinnell, IA",,,"W,3-0(31-29, 30-22, 30-25)",
"September 12, 2003 (Friday)",,Home,Mount Mercy (Grinnell Tournament),"Grinnell, IA",,,"L,2-3(30-27, 25-30, 30-19, 30-32, 9-15)",
"September 13, 2003 (Saturday)",,Home,Maryville (Grinnell Tournament),"Grinnell, IA",,,"W,3-1(30-22, 25-30, 30-26, 30-21)",
"September 13, 2003 (Saturday)",,Home,Martin Luther College (Grinnell Tournament),"Grinnell, IA",,,"L,0-3(26-30, 22-30, 22-30)",
"September 17, 2003 (Wednesday)",,Away,Upper Iowa,"Fayette,IA",,,"L,2-3(26-30, 30-28, 22-30, 32-30, 15-17)",
"September 20, 2003 (Saturday)",,Neutral,Coe (Augustana Tournament),"Rock Island, IL",,,"W,3-2(29-31, 30-27, 24-30, 30-25, 15-10)",
"September 20, 2003 (Saturday)",,Neutral,Iowa Wesleyan (Augustana Tournament),"Rock Island, IL",,,"L,0-3(23-30, 29-31, 23-30)",
"September 20, 2003 (Saturday)",,Away,Augustana (Augustana Tournament),"Rock Island, IL",,,"L,0-3(13-30, 23-30, 21-30)",
"September 27, 2003 (Saturday)",,Away,Beloit (MWC Crossover Tournament),"Beloit, WI",,,"L,1-3(25-30, 23-30, 30-25, 29-31)",
"September 27, 2003 (Saturday)",,Neutral,Ripon (MWC Crossover Tournament),"Beloit, WI",,,"L,1-3(23-30, 17-30, 30-27, 18-30)",
"September 28, 2003 (Sunday)",,Neutral,Carroll (MWC Crossover Tournament),"Beloit, WI",,,"W,3-0(30-27, 30-13, 30-28)",
"September 28, 2003 (Sunday)",,Neutral,St. Norbert (MWC Crossover Tournament),"Beloit, WI",,,"L,0-3(24-30, 17-30, 25-30)",
"September 28, 2003 (Sunday)",,Neutral,Lawrence (MWC Crossover Tournament),"Beloit, WI",,,"W,3-2(30-23, 30-28, 22-30, 27-30, 15-5)",
"October 5, 2003 (Sunday)",,Neutral,LaGrange College,"Memphis, TN",,,"L,1-3(26-30, 26-30, 30-25, 30-32)",
"October 5, 2003 (Sunday)",,Away,Rhodes College,"Memphis, TN",,,"W,3-0(34-32, 30-27, 30-24)",
"October 7, 2003 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,0-3(20-30, 22-30, 25-30)",
"October 11, 2003 (Saturday)",,Neutral,Rockford (Francsican University Tournament),"Clinton, IA",,,"L,0-3(24-30, 24-30, 18-30)",
"October 11, 2003 (Saturday)",,Neutral,Robert Morris (Francsican University Tournament),"Clinton, IA",,,"L,1-3(30-27, 22-30, 19-30, 19-30)",
"October 11, 2003 (Saturday)",,Neutral,Trinity International University (Ill.) (Francsican University Tournament),"Clinton, IA",,,"L,0-3(14-30, 20-30, 17-30)",
"October 18, 2003 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,0-3(24-30, 2-30, 21-30)",
"October 24, 2003 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-3(25-30, 20-30, 26-30)",
"October 25, 2003 (Saturday)",,Away,Illinois College,"Monmouth, IL",,,"L,0-3(15-30, 14-30, 22-30)",
"October 28, 2003 (Tuesday)",,Home,Grand View,"Grinnell, IA",,,"L,1-3(23-30, 30-28, 18-30, 20-30)",
"October 30, 2003 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"L,1-3(16-30, 30-25, 21-30, 22-30)",
"November 1, 2003 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,1-3(24-30, 30-25, 26-30, 28-30)",
"November 7, 2003 (Friday)",,Neutral,Knox (MWC Tournament),"De Pere, WI",,,"W,3-2(30-23, 22-30, 30-18, 22-30, 18-16)",
"November 7, 2003 (Friday)",,Away,St. Norbert (MWC Tournament),"De Pere, WI",,,"L,1-3(30-26, 26-30, 21-30, 20-30)",
"November 8, 2003 (Saturday)",,Neutral,Monmouth (MWC Tournament),"De Pere, WI",,,"L,0-3(26-30, 27-30, 27-30)",
