Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 1995 (Monday)",,Away,Aurora University,"Aurora, IL",,,,"W,3-2",
"September 9, 1995 (Saturday)",,Home,Rockford University,"Lake Forest, IL",,,,"W,4-1",
"September 13, 1995 (Wednesday)",,Home,North Central College,"Lake Forest, IL",,,,"W,2-0",
"September 16, 1995 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,3-0",
"September 20, 1995 (Wednesday)",,Home,Beloit College,"Lake Forest, IL",,,,"L,1-3",
"September 23, 1995 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,3-1",
"September 26, 1995 (Tuesday)",,Away,University of Chicago,"Chicago, IL",,,,"W,1-0",
"September 30, 1995 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,,History
"October 4, 1995 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,4-0",
"October 7, 1995 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"W,5-1(OT)",
"October 9, 1995 (Monday)",,Home,Trinity International University (Ill.),"Lake Forest, IL",,,,"W,4-1",
"October 11, 1995 (Wednesday)",,Away,Beloit College,"Beloit, WI",,,,"W,7-2",
"October 14, 1995 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,7-1",
"October 16, 1995 (Monday)",,Away,Benedictine University,"Lisle, IL",,,,"W,1-0(OT)",
"October 21, 1995 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,8-0",
"October 24, 1995 (Tuesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,3-0",
"October 28, 1995 (Saturday)",,Home,Coe College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,3-1",
"October 29, 1995 (Sunday)",,Home,Grinnell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,4-2",
