Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",4:00 PM,Home,Gustavus Adolphus,Mount Vernon,,,"L,0-5",Box ScoreRecap
"September 1, 2019 (Sunday)",3:30 PM,Home,Clarke University,Mount Vernon,,,"W,5-0",Box ScoreRecap
"September 7, 2019 (Saturday)",3:30 PM,Home,Bethel University,Mount Vernon,,,"L,0-1(OT)",Box ScoreRecap
"September 10, 2019 (Tuesday)",4:30 PM,Away,Central,Pella,,,"L,1-4",Box ScoreRecap
"September 14, 2019 (Saturday)",2:00 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"T,1-1(2OT)",Box ScoreRecap
"September 19, 2019 (Thursday)",3:00 PM,Home,Simpson College,Mount Vernon,,,"L,1-3",Box ScoreRecap
"September 22, 2019 (Sunday)",2:00 PM,Away,Nebraska Wesleyan,"Lincoln, Neb.",,,"L,1-2",Box ScoreRecap
"September 28, 2019 (Saturday)",1:30 PM,Away,Beloit,"Beloit, Wis.",,,"L,0-1",Box ScoreRecap
"September 29, 2019 (Sunday)",1:30 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,0-3",Box ScoreRecap
"October 2, 2019 (Wednesday)",7:00 PM,Away,Buena Vista,Storm Lake,,,"W,4-0",Box ScoreRecap
"October 5, 2019 (Saturday)",1:30 PM,Away,Monmouth,"Monmouth, Ill.",,,"T,0-0(2OT)",Box ScoreRecap
"October 9, 2019 (Wednesday)",4:00 PM,Away,Grinnell,Grinnell,,,"T,3-3(2OT)",Box ScoreRecap
"October 12, 2019 (Saturday)",6:00 PM,Away,Coe College,Cedar Rapids,,,"L,0-1",Box ScoreRecap
"October 13, 2019 (Sunday)",3:30 PM,Home,Illinois College,Mount Vernon,,,"W,1-0",Box ScoreRecap
"October 19, 2019 (Saturday)",1:30 PM,Home,Lawrence,Mount Vernon,,,"W,3-2(2OT)",Box ScoreRecap
"October 20, 2019 (Sunday)",1:30 PM,Home,Ripon College,Mount Vernon,,,"W,2-0",Box ScoreRecap
"October 27, 2019 (Sunday)",3:30 PM,Away,St. Norbert,"De Pere, Wis.",,,"L,0-1",Box ScoreRecap
"November 2, 2019 (Saturday)",1:30 PM,Home,Knox College,Mount Vernon,,,Postponed,
"November 3, 2019 (Sunday)",1:30 PM,Home,Knox College,Mount Vernon,,,"L,1-2",Box ScoreRecap
