Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Hirakawa, Andy",SR,15.86,Midwest Conference Championship,"May 13, 2011",2.0
,"Levy, Sam",SR,16.71,Midwest Conference Championship,"May 13, 2011",2.0
