Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Brinkman, Tom",,12.45m,"40' 10.25""",Kip Janvrin Open,"Apr 28, 2011"
,"Johnston, Adam",,9.58m,"31' 5.25""",Cornell Invitational,"Apr 9, 2011"
