Unnamed: 0,Time,Athletes,Meet,Meet Date
,43.9,"Boucher, Herrman, Phillips, Goldstein",Dick Young Classic,"Apr 23, 2011"
,46.45,"Banks, Garwood, Singh, Bates",Dick Young Classic,"Apr 23, 2011"
,46.63,"Banks, Garwood, Singh, Campos",Kip Janvrin Open,"Apr 28, 2011"
