Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Goldstein, Sam",SR-4,13.05m,"42' 9.75""",Monmouth Scots Invite,"May 7, 2011",0.0
,"Lentsch, Griffin",,12.45m,"40' 10.25""",2011 Jim Duncan Invitational,"Apr 15, 2011",2.9
