Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Gallagher, John",JR-3,1:00.90,16 Midwest Conference Championships,"May 13, 2016"
,"Gallagher, John",JR-3,1:01.04,Monmouth College Fighting Scots Outdoor,"May 7, 2016"
,"Gallagher, John",JR-3,1:01.29,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Braun, Jonathan",JR-3,1:01.68,16 Midwest Conference Championships,"May 13, 2016"
,"Braun, Jonathan",JR-3,1:01.75,Monmouth College Fighting Scots Outdoor,"May 7, 2016"
,"Braun, Jonathan",JR-3,1:02.45,2016 Kip Janvrin Open,"Apr 28, 2016"
,"Gallagher, John",SR-4,1:02.61,Grinnell College Dick Young Classic,"Apr 23, 2016"
,"Gallagher, John",SR-4,1:03.56,2016 Cornell Outdoor Invite,"Apr 9, 2016"
,"Gallagher, John",JR-3,1:05.31,Embry-Riddle Spike's Classic - Collegiate,"Apr 1, 2016"
