Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",4:00 pm,Away,Blackburn College,"Carlinville, IL",,,,"W,5-0",Box ScoreRecap
"September 5, 2015 (Saturday)",1:30 pm,Home,Concordia University Chicago,"Galesburg, IL/Jorge Prats Field",,,,"W,8-1",Box ScoreRecap
"September 6, 2015 (Sunday)",1:30 pm,Home,Edgewood College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecap
"September 9, 2015 (Wednesday)",4:00 pm,Home,MacMurray College,"Galesburg, IL/Jorge Prats Field",,,,"W,10-0",Box ScoreRecap
"September 12, 2015 (Saturday)",1:30 pm,Away,Marian University,"Fond du Lac, WI",,,,"W,4-2",Box ScoreRecap
"September 13, 2015 (Sunday)",1:30 pm,Away,Concordia University (Wis.),"Mequon, Wisconsin",,,,"T,0-0",Box ScoreRecap
"September 19, 2015 (Saturday)",3:30 pm,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,3-2",Box ScoreRecap
"September 22, 2015 (Tuesday)",7:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,1-2",Box ScoreRecap
"September 26, 2015 (Saturday)",3:30 pm,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-0",Box ScoreRecap
"September 27, 2015 (Sunday)",3:30 pm,Home,Luther College,"Galesburg, IL/Jorge Prats Field",,,,"T,0-0",Box ScoreRecap
"October 3, 2015 (Saturday)",1:30 pm,Home,Ripon College,"Galesburg, IL/Jorge Prats Field",,,,"W,6-1",Box ScoreRecap
"October 4, 2015 (Sunday)",1:30 pm,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecap
"October 11, 2015 (Sunday)",1:30 pm,Away,St. Norbert College,"De Pere, WI",,,,"T,2-2(2 OT)",Box ScoreRecap
"October 17, 2015 (Saturday)",1:30 pm,Away,Carroll University,"Waukesha, WI",,,,"W,3-0",Box Score
"October 18, 2015 (Sunday)",1:30 pm,Away,Beloit College,"Beloit, WI",,,,"W,3-0",Box Score
"October 24, 2015 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,1-2",Box ScoreRecap
"October 31, 2015 (Saturday)",1:30 pm,Home,Cornell College (Senior Day),"Galesburg, IL/Jorge Prats Field",,,,"W,7-0",Box ScoreRecap
"November 6, 2015 (Friday)",1:30 PM,Neutral,Carroll University,"De Pere, WI",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"November 7, 2015 (Saturday)",12:00 PM,Neutral,Lake Forest College,De Pere. WI,,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
