Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2014 (Wednesday)",7:00 PM,Home,Robert Morris University (Ill.)-Springfield,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 6, 2014 (Saturday)",2:00 PM,Neutral,Ohio Wesleyan University,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 6, 2014 (Saturday)",4:00 PM,Neutral,Defiance College,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 7, 2014 (Sunday)",10:00 AM,Away,Rose-Hulman Institute of Technology,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 7, 2014 (Sunday)",12:00 PM,Neutral,Anderson University (IN),"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,1-3",Box ScoreRecap
"September 12, 2014 (Friday)",3:00 PM,Home,Lakeland College,"Jacksonville, Ill.",,,Illinois College Tournament I,"L,1-3",Box ScoreRecap
"September 12, 2014 (Friday)",7:00 PM,Home,Rockford College,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-2",Box ScoreRecap
"September 13, 2014 (Saturday)",10:00 AM,Home,Culver-Stockton College (Mo.),"Jacksonville, Ill.",,,Illinois College Tournament I,"L,0-3",Box ScoreRecap
"September 13, 2014 (Saturday)",2:00 PM,Home,Anderson University (IN),"Jacksonville, Ill.",,,Illinois College Tournament I,"L,1-3",Box ScoreRecap
"September 20, 2014 (Saturday)",10:00 AM,Home,Principia College,"Jacksonville, Ill.",,,Illinois College Tri-Match,"L,1-3",Box ScoreRecap
"September 20, 2014 (Saturday)",2:00 PM,Home,Missouri Valley College,"Jacksonville, Ill.",,,Illinois College Tri-Match,"L,2-3",Box ScoreRecap
"September 24, 2014 (Wednesday)",7:00 PM,Away,Blackburn College,"Carlinville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 30, 2014 (Tuesday)",7:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,3-2",Box ScoreRecap
"October 2, 2014 (Thursday)",7:00 PM,Home,Lake Forest College,"Jacksonville, Ill.",,,,"L,0-3",Box ScoreRecap
"October 4, 2014 (Saturday)",1:00 PM,Home,Beloit College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 10, 2014 (Friday)",7:00 PM,Away,Ripon College,"Ripon, Wis.",,,,"L,0-3",Box ScoreRecap
"October 11, 2014 (Saturday)",11:00 AM,Away,Carroll University,"Waukesha, Wis.",,,,"L,0-3",Box ScoreRecap
"October 15, 2014 (Wednesday)",7:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"W,3-1",Box ScoreRecap
"October 17, 2014 (Friday)",7:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 18, 2014 (Saturday)",1:00 PM,Home,St. Norbert College,"Jacksonville, Ill.",,,,"L,1-3",Box ScoreRecap
"October 22, 2014 (Wednesday)",7:00 PM,Away,MacMurray College,"Jacksonville, Ill.",,,,"L,1-3",Box ScoreRecap
"October 24, 2014 (Friday)",7:00 PM,Away,Cornell College,"Mt. Vernon, Iowa",,,,"L,0-3",Box ScoreRecap
"October 25, 2014 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"W,3-1",Box ScoreRecap
"October 31, 2014 (Friday)",3:30PM,Away,Illinois Wesleyan University,"Bloomington, Ill.",,,Barker Chevrolet Volleyball Classic,"L,0-3",Box ScoreRecap
"October 31, 2014 (Friday)",5:30 PM,Neutral,Wisconsin Lutheran College,"Bloomington, Ill.",,,Barker Chevrolet Volleyball Classic,"W,3-0",Box ScoreRecap
"November 1, 2014 (Saturday)",10:00 AM,Neutral,Lakeland College,"Bloomington, Ill.",,,Barker Chevrolet Volleyball Classic,"L,0-3",Box ScoreRecap
"November 1, 2014 (Saturday)",12:00 PM,Neutral,Concordia University (Wis.),"Bloomington, Ill.",,,Barker Chevrolet Volleyball Classic,"L,1-3",Box ScoreRecap
