Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",,Away,Edgewood College,"Madison, Wis.",,,"L,1-4",
"September 5, 2015 (Saturday)",,Home,Rockford University,"Beloit, Wis./Strong Complex Soccer Field",,,"W,7-1",
"September 6, 2015 (Sunday)",,Home,Marian University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",
"September 9, 2015 (Wednesday)",,Home,Concordia University Chicago,"Beloit, Wis./Strong Complex Soccer Field",,,"W,5-1",
"September 12, 2015 (Saturday)",,Away,Lakeland University,"Plymouth, Wis.",,,"W,4-2",
"September 20, 2015 (Sunday)",,Away,St. Norbert College,"De Pere, Wis.",,,"L,1-6",
"September 20, 2015 (Sunday)",,Away,Ripon College,"Ripon, Wis.",,,"L,2-4",
"September 26, 2015 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"W,3-2",
"September 30, 2015 (Wednesday)",,Away,North Park University,"Chicago, Ill.",,,"L,0-1",
"October 10, 2015 (Saturday)",,Home,Lawrence University,"Beloit, Wis./Strong Complex Soccer Field",,,"W,3-0",
"October 14, 2015 (Wednesday)",,Away,Lake Forest College,"Lake Forest, Ill.",,,"W,2-1",
"October 16, 2015 (Friday)",,Home,Illinois College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
"October 18, 2015 (Sunday)",,Home,Knox College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-9",
"October 24, 2015 (Saturday)",,Away,Cornell College,"Mount Vernon, Ill.",,,"W,3-0",
"October 28, 2015 (Wednesday)",,Home,Carroll University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-4",
"October 31, 2015 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-2",
