Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2006 (Friday)",4:00 p.m.,Neutral,Franklin College,"Kalamazoo, MI",,,Hornet Invitational,"L,1-3",
"September 1, 2006 (Friday)",6:00 p.m.,Neutral,Benedictine University,"Kalamazoo, MI",,,Hornet Invitational,"L,0-3",
"September 2, 2006 (Saturday)",12:00 p.m.,Neutral,John Carroll University,"Kalamazoo, MI",,,Hornet Invitational,"W,3-1",
"September 2, 2006 (Saturday)",2:00 p.m.,Neutral,Manchester University,"Kalamazoo, MI",,,Hornet Invitational,"W,3-1",
"September 5, 2006 (Tuesday)",7:00 p.m.,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-3",
"September 7, 2006 (Thursday)",7:00 p.m.,Home,Judson University,"Lake Forest, IL",,,,"L,0-3",
"September 9, 2006 (Saturday)",12:00 p.m.,Neutral,Benedictine University,"Naperville, IL",,,Red & Black Triangular,"L,1-3",
"September 9, 2006 (Saturday)",2:00 p.m.,Away,North Central College,"Naperville, IL",,,Red & Black Triangular,"L,1-3",
"September 12, 2006 (Tuesday)",7:00 p.m.,Away,Elmhurst University,"Elmhurst, IL",,,,"W,3-2",
"September 15, 2006 (Friday)",3:00 p.m.,Neutral,University of Dubuque,"Chicago, IL",,,Gargoyle Classic,"W,3-2",
"September 15, 2006 (Friday)",5:15 p.m.,Neutral,Defiance College,"Chicago, IL",,,Gargoyle Classic,"W,3-2",
"September 16, 2006 (Saturday)",,Neutral,University of Wisconsin-Eau Claire,"Chicago, IL",,,Gargoyle Classic,"L,0-3",
"September 16, 2006 (Saturday)",12:15 p.m. ET,Neutral,Claremont-Mudd-Scripps Colleges,"Chicago, IL",,,Gargoyle Classic,"L,0-3",
"September 18, 2006 (Monday)",7:00 p.m.,Away,Carthage College,"Kenosha, WI",,,,"L,0-3",
"September 23, 2006 (Saturday)",1:00 p.m.,Neutral,Beloit College,"Grinnell, IA",,,Midwest Conference Crossover I,"W,3-2",
"September 23, 2006 (Saturday)",5:00 p.m.,Neutral,Ripon College,"Grinnell, IA",,,Midwest Conference Crossover I,"W,3-1",
"September 24, 2006 (Sunday)",11:00 a.m.,Neutral,Carroll University,"Grinnell, IA",,,Midwest Conference Crossover I,"L,2-3",
"September 28, 2006 (Thursday)",7:00 p.m.,Home,Marian University,"Lake Forest, IL",,,,"W,3-2",
"October 6, 2006 (Friday)",7:00 p.m.,Home,Knox College,"Lake Forest, IL",,,,"W,3-0",
"October 7, 2006 (Saturday)",10,Home,North Park University,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 7, 2006 (Saturday)",2:00 p.m.,Home,University of Wisconsin-Oshkosh,"Lake Forest, IL",,,Forester Invitational,"L,0-3",
"October 10, 2006 (Tuesday)",7:00 p.m.,Home,University of Chicago,"Lake Forest, IL",,,,"W,3-2",
"October 14, 2006 (Saturday)",10:00 a.m.,Neutral,Lawrence University,"Beloit, WI",,,Midwest Conference Crossover II,"W,3-0",
"October 14, 2006 (Saturday)",2:00 p.m.,Neutral,St. Norbert College,"Beloit, WI",,,Midwest Conference Crossover II,"W,3-1",
"October 19, 2006 (Thursday)",7:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,2-3",
"October 21, 2006 (Saturday)",1:00 p.m.,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-0",
"October 24, 2006 (Tuesday)",7:00 p.m.,Away,Aurora University,"Aurora, IL",,,,"L,0-3",
"October 27, 2006 (Friday)",7:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,2-3",
"November 3, 2006 (Friday)",12:00 p.m.,Neutral,St. Norbert College,"Beloit, WI",,,Midwest Conference Tournament,"L,0-3",
