Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2024 (Saturday)",11:00 AM,Away,Webster University,"St. Louis, Mo.",,,,"L,3-4",Box ScoreRecap
"August 31, 2024 (Saturday)",3:00 PM,Neutral,Southwestern Illinois College,"St. Louis, Mo.",,,,"W,6-1",Box ScoreRecap
"September 4, 2024 (Wednesday)",5:00 PM,Home,Millikin University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,6-1",Box ScoreRecap
"September 7, 2024 (Saturday)",Noon,Home,Anderson University (IN),"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,5-4",Box ScoreRecap
"September 7, 2024 (Saturday)",5:30 PM,Home,Rose-Hulman,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,5-2",Box ScoreRecap
"September 8, 2024 (Sunday)",1:00 PM,Home,Westminster College (MO),"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,7-0",Box ScoreRecap
"September 10, 2024 (Tuesday)",5:00 PM,Home,Illinois Wesleyan University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"L,2-5",Box ScoreRecap
"September 14, 2024 (Saturday)",9:00 AM,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,2-5",Box ScoreRecap
"September 14, 2024 (Saturday)",3:00 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-7",Box ScoreRecap
"September 19, 2024 (Thursday)",3:00 PM,Away,Southwestern Illinois College,"Belleville, Ill.",,,,"W,6-1",Box ScoreRecap
"September 21, 2024 (Saturday)",9:00 AM,Away,Elmhurst University,"Elmhurst, Ill.",,,,"W,7-0",Box ScoreRecap
"September 21, 2024 (Saturday)",12:00 PM,Away,Concordia University Chicago,"Elmhurst, Ill.",,,,"W,7-0",Box ScoreRecap
"September 24, 2024 (Tuesday)",4:00 PM,Away,Truman State University,"Kirksville, Mo.",,,,Postponed,
"September 28, 2024 (Saturday)",9:00 AM,Home,Ripon College,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,6-1",Box ScoreRecap
"September 28, 2024 (Saturday)",3:00 PM,Home,Lawrence University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"W,5-2",Box ScoreRecap
"October 2, 2024 (Wednesday)",4:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"W,4-3",Box ScoreRecap
"October 5, 2024 (Saturday)",3:00 PM,Home,Lake Forest College,"Jacksonville, Ill./Bellatti Tennis Complex",,,,"L,3-4",Box ScoreRecap
"October 7, 2024 (Monday)",4:00 PM,Away,Greenville University,"Greenville, Ill.",,,,"W,4-3",Box ScoreRecap
"October 12, 2024 (Saturday)",Noon,Away,Olivet Nazarene University (Ill.),"Bourbonnais, Ill.",,,,"L,2-5",Box ScoreRecap
"October 19, 2024 (Saturday)",8:00 AM,Neutral,Midwest Conference Individual Championships,"Madison, Wis.",,,Midwest Conference Individual Tournament,,Box ScoreRecapTournament BracketTournament ProgramSaturday Results
"March 29, 2025 (Saturday)",Noon,Away,Kaskaskia College,"Centralia, Ill.",,,,,History
"March 30, 2025 (Sunday)",3:00 PM,Home,Greenville University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,,History
"April 3, 2025 (Thursday)",4:00 PM,Home,Southwestern Illinois College,"Jacksonville, Ill./Bellatti Tennis Complex",,,,,History
"April 6, 2025 (Sunday)",10:00 AM,Home,Webster University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,,History
"April 13, 2025 (Sunday)",1:30 PM,Home,Truman State University,"Jacksonville, Ill./Bellatti Tennis Complex",,,,,History
"May 3, 2025 (Saturday)",TBA,Neutral,Midwest Conference,"Madison, Wis.",,,Midwest Conference Tournament,,History
