Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2015 (Saturday)",1 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,Benny Watters Community Day/Alumni Day,"L,37-38(OT)",Box ScoreRecap
"September 12, 2015 (Saturday)",1 pm,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-49",Box ScoreRecap
"September 26, 2015 (Saturday)",1 pm,Home,Beloit College,"Lake Forest, IL",,,Heroes Day,"W,42-34",Box ScoreRecap
"October 3, 2015 (Saturday)",3 pm,Away,Carroll University,"Waukesha, WI",,,,"L,13-35",Box ScoreRecap
"October 10, 2015 (Saturday)",2 pm,Home,Knox College,"Lake Forest, IL",,,Homecoming,"W,34-3",Box ScoreRecap
"October 17, 2015 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,7-38",Box ScoreRecap
"October 24, 2015 (Saturday)",1 pm,Home,Illinois College,"Lake Forest, IL",,,Playing for a Cure,"L,28-52",Box ScoreRecap
"October 31, 2015 (Saturday)",1 pm,Home,Cornell College,"Lake Forest, IL",,,Senior Day/Parents Day,"W,41-17",Box ScoreRecap
"November 7, 2015 (Saturday)",12:30 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,54-10",Box ScoreRecap
"November 14, 2015 (Saturday)",1:30 pm,Away,Ripon College,"Ripon, WI",,,MWC Championship Week,"L,7-27",Box ScoreRecap
