0,1,2,3,4,5
Grinnell College,317,310,627,51,7th
Mary Li,75,74,149,5,t-5th
Lauren Chen,80,78,158,14,t-28th
Kavya Keshav,81,77,158,14,t-28th
Vidushi Keni,81,81,162,18,t-46th
Aubrie Torhorst,86,82,168,24,t-68th
