0,1,2,3,4,5
Grinnell,317,323,640,64,4th
Parker Perry#,79,76,155,11,t-11th
Mary Li,78,78,156,12,t-13th
Lauren Chen,76,81,157,13,t-15th
Kavya Keshav,79,81,160,16,t-19th
Aubrie Torhorst,89,83,172,28,t-55th
Sara Meneses,84,90,174,30,t-58th
Lexi Mueldener#,89,87,176,32,61st
