Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2020 (Tuesday)",6 PM,Home,Coe College,"Beloit, Wis./Flood Arena (Sports Center)",,,Beloit College Tri,,Live StatsHistory
"September 1, 2020 (Tuesday)",8 PM,Home,Rockford University,"Beloit, Wis./Flood Arena (Sports Center)",,,Beloit College Tri,,Live StatsHistory
"September 4, 2020 (Friday)",7 PM,Home,Marian University,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,,Live StatsHistory
"September 5, 2020 (Saturday)",10 AM,Home,Nebraska Wesleyan University,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,,Live StatsHistory
"September 5, 2020 (Saturday)",7 PM,Home,Alverno College,"Beloit, Wis./Flood Arena (Sports Center)",,,Buc Blast Tournament,,Live StatsHistory
"September 15, 2020 (Tuesday)",7 PM,Home,Augustana College (IL),"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"September 18, 2020 (Friday)",7 PM,Away,North Central College,"Naperville, Ill.",,,,,History
"September 19, 2020 (Saturday)",TBD,Neutral,TBD,"Saint Paul, Minn.",,,Macalester Tournament,,
"September 19, 2020 (Saturday)",TBD,Neutral,TBD,"Saint Paul, Minn.",,,Macalester Tournament,,
"September 23, 2020 (Wednesday)",7 PM,Away,North Park University,"Chicago, Ill.",,,,,History
"September 24, 2020 (Thursday)",7 PM,Home,Mount Mary University,"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"September 29, 2020 (Tuesday)",7 PM,Away,Maranatha Baptist  University,"Watertown, Wis.",,,,,History
"October 2, 2020 (Friday)",7 PM,Away,Knox College,"Galesburg, Ill.",,,,,History
"October 3, 2020 (Saturday)",1 PM,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"October 6, 2020 (Tuesday)",7 PM,Away,Ripon College,"Ripon, Wis.",,,,,History
"October 9, 2020 (Friday)",7 PM,Home,Grinnell College,"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"October 10, 2020 (Saturday)",1 PM,Home,Cornell College,"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"October 14, 2020 (Wednesday)",7 PM,Away,St. Mary's (IN),"Notre Dame, Ind.",,,,,History
"October 16, 2020 (Friday)",7 PM,Home,St. Norbert College,"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"October 20, 2020 (Tuesday)",7 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,,,History
"October 23, 2020 (Friday)",7 PM,Away,Eureka College,"Eureka, Ill.",,,,,History
"October 24, 2020 (Saturday)",1 PM,Away,Monmouth College,"Monmouth, Ill.",,,,,History
"October 30, 2020 (Friday)",7 PM,Home,Lawrence University,"Beloit, Wis./Flood Arena (Sports Center)",,,,,Live StatsHistory
"October 31, 2020 (Saturday)",5:30 PM,Away,Mount Mary University,"Milwaukee, Wis.",,,,,History
