Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Willis, Zach",FR-1,51.66 #,Wartburg Indoor Invite,"Feb 16, 2019"
,"Shults, Andrew",SR-4,51.90 #,2019 Grinnell Indoor Invitational,"Jan 26, 2019"
,"Ampim-Darko, Papa Kojo",SR-4,52.07 #,2019 Darren Young Indoor Invitational,"Feb 9, 2019"
,"O'Reilly, Declan",SO-2,52.26 #,Wartburg Indoor Invite,"Feb 16, 2019"
