Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 28, 2014 (Thursday)",4:30 p.m.,Home,Augustana College (IL),"Grinnell, IA/10th Avenue Courts",,,,"L,2-7",RecapBox Score
"August 30, 2014 (Saturday)",9:00 a.m.,Away,University of Wisconsin-Whitewater Tournament,"Whitewater, WI",,,,5th/8 Teams,RecapResults
"September 6, 2014 (Saturday)",Noon,Away,Luther College,"Decorah, IA",,,,"L,3-6",RecapBox Score
"September 6, 2014 (Saturday)",3:30 p.m.,Neutral,College of Saint Benedict,"Decorah, IA",,,,"W,6-3",RecapBox Score
"September 13, 2014 (Saturday)",11:00 a.m.,Away,Knox College,"Galesburg, IL",,,,"W,9-0",RecapBox Score
"September 13, 2014 (Saturday)",3:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",RecapBox Score
"September 14, 2014 (Sunday)",9:00 a.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,9-0",RecapBox Score
"September 19, 2014 (Friday)",TBA,Neutral,Gustavus Fall Invite,"Saint Peter, Minn.",,,2014 USTA/ITA Women's Tennis Midwest Regional Championships (click here for tourney website),No Team Score,RecapResults
"September 19, 2014 (Friday)",TBA,Neutral,ITA Midwest Regional,"Saint Peter, Minn.",,,2014 USTA/ITA Women's Tennis Midwest Regional Championships (click here for tourney website),No Team Score,RecapResults
"September 28, 2014 (Sunday)",11:00 a.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,4-5",RecapBox Score
"October 4, 2014 (Saturday)",11:00 a.m.,Away,St. Norbert College,De Pere. WI,,,,"L,2-7",RecapBox Score
"October 4, 2014 (Saturday)",3:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,9-0",RecapBox Score
"October 5, 2014 (Sunday)",10:00 a.m.,Away,Lawrence University,"Appleton, WI",,,,"W,7-2",RecapBox Score
"October 11, 2014 (Saturday)",10:00 a.m.,Home,Lake Forest College,"Grinnell, IA/10th Avenue Courts",,,,"W,5-4",RecapBox Score
"October 11, 2014 (Saturday)",3:00 p.m.,Home,Carroll University,"Grinnell, IA/10th Avenue Courts",,,,"W,6-3",RecapBox Score
"October 12, 2014 (Sunday)",9:00 a.m.,Home,Beloit College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapBox Score
"October 18, 2014 (Saturday)",8:00 a.m.,Neutral,MWC Doubles Tournament,"Madison, WI",,,2014 Midwest Conference Women's Tennis Championships (click here for tourney webpage),No Team Score,RecapResults
"October 19, 2014 (Sunday)",8:00 a.m.,Neutral,MWC Singles Tournament,"Madison, WI",,,2014 Midwest Conference Women's Tennis Championships (click here for tourney webpage),No Team Score,RecapResults
"March 16, 2015 (Monday)",TBA,Neutral,Franklin and Marshall College,"Orlando, FL",,,,"L,1-8",RecapBox Score
"March 17, 2015 (Tuesday)",TBA,Neutral,University of Wisconsin-La Crosse,"Orlando, FL",,,,"L,1-8",RecapBox Score
"March 19, 2015 (Thursday)",TBA,Neutral,Concordia University (Wis.),"Orlando, FL",,,,"W,9-0",Recap
"March 20, 2015 (Friday)",TBA,Neutral,Calvin College,"Orlando, FL",,,,"W,6-3",RecapBox Score
"March 20, 2015 (Friday)",3:00 p.m.,Neutral,Nichols College,"Orlando, FL",,,,"W,7-2",RecapBox Score
"April 4, 2015 (Saturday)",1:30 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,1-8",RecapBox Score
"April 12, 2015 (Sunday)",3:00 p.m.,Home,Central College,"Grinnell, IA/10th Avenue Courts",,,,"W,5-4",RecapBox Score
"April 21, 2015 (Tuesday)",4:30 p.m.,Home,Ashford University (Iowa),"Grinnell, IA/10th Avenue Courts",,,,"L,4-5",RecapBox Score
"April 24, 2015 (Friday)",11:30 a.m.,Neutral,Cornell College (Semifinals),"Madison, WI",,,2015 Midwest Conference Women's Tennis AQ Tournament,"W,5-3",RecapBox Score
"April 24, 2015 (Friday)",4:00 p.m.,Neutral,St. Norbert College (Championship),"Madison, WI",,,2015 Midwest Conference Women's Tennis AQ Tournament,"L,2-5",RecapBox Score
