Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 2, 1946 (Monday)",,Away,Iowa State,"Ames, IA",,,"L,28-56",
"December 9, 1946 (Monday)",,Home,Central,"Grinnell, IA",,,"W,59-51",
"December 13, 1946 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,38-40",
"December 14, 1946 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,58-66",
"January 2, 1947 (Thursday)",,Home,Coe,"Grinnell, IA",,,"L,56-58",
"January 3, 1947 (Friday)",,Home,Central,"Grinnell, IA",,,"W,64-49",
"January 10, 1947 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,57-40",
"January 14, 1947 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,43-38",
"January 17, 1947 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,46-65",
"January 18, 1947 (Saturday)",,Away,Chicago,"Chicago, IL",,,"L,40-52",
"January 25, 1947 (Saturday)",,Away,Augustana (IL),"Rock Island, IL",,,"L,50-52",
"February 1, 1947 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,53-60",
"February 3, 1947 (Monday)",,Home,Carleton,"Grinnell, IA",,,"W,58-39",
"February 8, 1947 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,49-43",
"February 11, 1947 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"L,45-65",
"February 15, 1947 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,39-51",
"February 17, 1947 (Monday)",,Home,Chicago,"Grinnell, IA",,,"W,57-43",
"February 22, 1947 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,52-63",
"February 25, 1947 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,28-42",
"March 1, 1947 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,57-45",
