Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2008 (Saturday)",2 pm,Away,Wis.-La Crosse,,,,"W,4-2",
"September 4, 2008 (Thursday)",4 pm,Home,Carleton,,,,"W,1-0",
"September 6, 2008 (Saturday)",2 pm,Away,Aurora,,,,"W,1-0",Box Score
"September 10, 2008 (Wednesday)",4 pm,Away,Calvin,,,,"T,1-1",
"September 16, 2008 (Tuesday)",4 pm,Home,Wis.-Stevens Point,,,,"L,2-3",
"September 19, 2008 (Friday)",4 pm,Home,Wis.-Eau Claire,,,,"L,0-1",Box Score
"September 27, 2008 (Saturday)",6 pm,Home,DePauw,,,,"W,2-0",
"September 29, 2008 (Monday)",7 pm,Away,Wheaton (Ill.),,,,"L,1-3",
"October 4, 2008 (Saturday)",11 am,Away,Emory,,,,"L,1-2",
"October 8, 2008 (Wednesday)",4 pm,Home,Lake Forest,,,,"W,2-1",
"October 11, 2008 (Saturday)",11 am,Home,Carnegie Mellon,,,,"W,3-0",Box Score
"October 17, 2008 (Friday)",4 pm,Home,Brandeis,,,,"L,0-1",
"October 19, 2008 (Sunday)",11 am,Home,New York U.,,,,"W,2-1",
"October 22, 2008 (Wednesday)",7 pm,Home,Ill. Wesleyan,,,,"W,2-1",
"October 26, 2008 (Sunday)",12 pm,Home,North Park,,,,"W,3-0",
"October 31, 2008 (Friday)",5 pm,Away,Case Western Reserve,,,,"W,1-0",
"November 2, 2008 (Sunday)",11 am,Away,Rochester (N.Y.),,,,"W,2-1",
"November 8, 2008 (Saturday)",11 am,Away,Washington (Mo.),,,,"W,1-0",
"November 14, 2008 (Friday)",1:30 pm,Neutral,Wittenberg,"Calvin (Grand Rapids, Mich.)",,,"W,4-0",
"November 15, 2008 (Saturday)",1 pm,Away,Calvin,,,,"T,0-0",
"November 22, 2008 (Saturday)",11 am,Away,Messiah,,,,"L,1-4",
